"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"4891",45.3,67.24422222,17.38888889,87.93333333,"19",45.6130917739868,45.9873859119415,45.9061277866364
"4892",44.3,60.2585,20.56666667,84.82222222,"20",39.6374195289612,40.683175907135,41.6321373939514
"4893",35.6,50.54233334,28.04444445,81.71111111,"21",35.6731952905655,33.4859476661682,34.4457545375824
"4894",36.9,55.20614943,34.57471264,79.33333333,"22",35.6223092365265,34.826012802124,35.4571074819565
"4895",35.4,56.07911111,39.87777778,77.45555555,"23",34.9995725059509,33.2701685333252,34.5410460758209
"4896",36.4,60.632,43.74444444,76.36666666,"0",36.5290294599533,37.4989885520935,36.9617590332031
"4897",30.1,59.225,51.26666667,74.41111111,"1",30.3933885860443,30.67963367939,30.5727920103073
"4898",28.9,59.06372222,57.56666667,73.02222222,"2",29.4338305711746,29.4918980884552,29.2845941972733
"4899",21.1,57.14838889,58.11111111,72.26666667,"3",26.2145520305634,27.6952875566483,26.1313886976242
"4900",27.9,57.88322222,57.55555556,72.02222222,"4",28.2463212203979,28.3400326538086,28.4303076267242
"4901",25.8,57.58722222,56.77777778,71.97777778,"5",26.8475664424896,26.74392578125,27.0197811794281
"4902",32.5,69.56855556,58.92222222,71.22222222,"6",35.9051077079773,36.2514052724838,35.6161825323105
"4903",36.3,81.84088889,58.06666666,71.74444444,"7",39.1250696563721,40.609583773613,39.0250840902329
"4904",32.3,66.95538889,50.14444444,75.7,"8",33.8995412063599,35.5753752565384,34.7458216714859
"4905",30.9,60.82438889,39.8,82.5,"9",34.0300917768478,36.1240393972397,34.8900347852707
"4906",32.5,50.32516667,27.87777778,89.26666667,"10",33.89629383564,34.2282302522659,34.0288424539566
"4907",29,37.46994445,19.37777778,96.23333333,"11",27.7069284582138,26.8448102474213,27.1808514356613
"4908",18.4,25.13738889,11.35555556,102.2777778,"12",19.1462923288345,19.3936146712303,19.2629954624176
"4909",18.6,20.49261111,9.277777778,104.8444444,"13",17.4497784614563,16.7187985777855,16.8920621967316
"4910",13.1,14.09761111,6.666666667,106.1777778,"14",14.0707841777802,13.7788371682167,13.8665375995636
"4911",20.6,16.69766667,7.033333333,106.6888889,"15",14.92047062397,14.9356086969376,16.0823652744293
"4912",19.4,17.29144445,8.511111111,104.6,"16",17.0894480729103,16.5090065145493,17.2831801795959
"4913",17.2,18.41516667,10.14444444,100.2888889,"17",16.7280338335037,16.8240609526634,16.9536412501335
"4914",25.2,36.84794444,15.71111111,92.42222222,"18",25.652810382843,26.4577589702606,26.0712211894989
"4915",45.3,55.40394444,17.82222222,88.01111111,"19",41.2704658031464,39.4372737598419,41.9387621402741
"4916",29.7,38.058,31.45555555,84.93333333,"20",25.8044564580917,26.5366097354889,27.016440987587
"4917",30.8,46.27922222,39.11111111,82.41111111,"21",29.9749329948425,29.2069864797592,29.4545080518723
"4918",39.9,67.15488889,44.31111111,80.4,"22",38.0702628755569,37.4452692079544,38.2777951431274
"4919",40.5,78.23933333,49.8,78.84444444,"23",41.2305302619934,42.5491808509827,41.2606115150452
"4920",45,78.77638889,54.68888889,77.52222222,"0",41.6246538734436,40.6548237991333,41.4578838253021
"4921",42.5,79.40594444,57.05555556,76.17777778,"1",40.4732849979401,40.2572641849518,40.6487920951843
"4922",38.2,81.419,58.31111111,74.98888889,"2",41.0134940910339,40.7664445590973,40.6453271102905
"4923",33.4,80.63344445,59.16666667,73.85555556,"3",38.4779337120056,39.8755743694305,39.0281447029114
"4924",38.1,83.71305556,60.3,72.98888889,"4",43.6281377315521,44.2722450447082,43.4717534828186
"4925",38.2,82.78183333,59.42222222,73,"5",41.2664054679871,41.6750300121307,40.9896227741241
"4926",37,73.6855,58.9,72.98888889,"6",37.0850406742096,36.6117400169373,36.4356112098694
"4927",30,69.17211111,57.46666666,73.37777778,"7",33.1466678476334,33.9997085857391,33.4176571273804
"4928",39.2,72.69827778,52.83333333,76.83333333,"8",37.3382680892944,36.7411595058441,37.0546279716492
"4929",36.4,62.53977778,42.25555555,83.36666667,"9",34.8773303127289,34.7534829711914,35.0167853164673
"4930",26.8,43.48388889,31.64444445,89.76666667,"10",25.4141188764572,28.5974798631668,26.4146874952316
"4931",24.7,33.28344445,22.52222222,95.87777778,"11",23.7550919818878,24.0035889339447,24.0903836965561
"4932",21.1,28.77283334,17.17777778,100.7333333,"12",21.9881827974319,21.6288785266876,21.1937054300308
"4933",20.6,27.79033333,13.3,103.8666667,"13",21.0303004288673,20.3885143733025,20.6479636907578
"4934",23.2,26.11938889,13.27777778,104.1777778,"14",19.3909907960892,20.0896277546883,20.8037317848206
"4935",17.1,24.17072222,13.68888889,104.0111111,"15",19.546490213871,19.5669215393066,19.0787267971039
"4936",17.5,21.06266667,13.54444444,103.3222222,"16",18.0537105250359,18.1588632702827,18.1180082440376
"4937",18,24.023,17.75555555,97.87777778,"17",19.5548009872437,19.9715557193756,19.5260109305382
"4938",19.3,33.69983333,24.82222222,89.87777778,"18",24.6403388214111,23.3368378257751,22.6093192672729
"4939",28.8,50.40644445,29.07777778,86.57777778,"19",35.2993353796005,35.070502614975,33.7095657110214
"4940",34,51.80561111,32.62222222,84.45555556,"20",33.6088762807846,31.770938911438,33.3064919710159
"4941",43.4,64.18961111,38.58888889,82.17777778,"21",38.1822639942169,37.6744230651856,39.2905113983154
"4942",37.3,72.074,44.88888889,79.91111111,"22",39.7398350715637,42.9981432819366,40.8141168403626
"4943",43.4,82.297,50.11111111,78.33333333,"23",43.8730087661743,45.7341708469391,44.2502374458313
"4944",43.3,86.65305556,55.22222222,76.82222222,"0",42.4152728176117,42.3902283096313,42.1254334163666
"4945",37.2,83.15916667,57.7,75.62222222,"1",41.1352752017975,41.4924518585205,40.5885288143158
"4946",41.2,84.68944445,56.28888889,75.27777778,"2",42.3262875556946,41.1294501209259,41.4347406196594
"4947",39.1,82.32866667,55.42222222,75.35555556,"3",39.1819462394714,39.8603167057037,39.4492550182343
"4948",40.6,82.44927778,56.02222222,74.56666666,"4",39.5637960529327,42.054322013855,41.5195003223419
"4949",38.4,86.17777778,58.56666667,73.48888889,"5",42.124046792984,42.8973282909393,42.2282425498962
"4950",39.9,92.36768404,59.81841817,73.01149425,"6",45.0787252902985,47.3938105678558,45.655568819046
"4951",38.2,89.98283333,58.42222222,73.81111111,"7",44.4282427215576,43.7845346260071,42.5664564704895
"4952",39.1,79.4935,52.84444444,76.56666667,"8",39.0021808624268,40.7815305137634,39.7954321575165
"4953",39,70.68111111,42.47777778,82.56666666,"9",39.3504706192017,40.1309355735779,39.8651841259003
"4954",38.6,68.72655556,33.44444444,88.61111111,"10",43.2601959991455,43.1048380947113,41.8726443767548
"4955",32.4,55.36516667,23.85555556,96.83333333,"11",36.8653703594208,36.6996143388748,35.6707714653015
"4956",31.3,50.39566667,19.77777778,99.06666668,"12",34.001844625473,33.6312904214859,33.507526974678
"4957",31,46.1205,17.31111111,101.3666667,"13",31.6945054292679,31.6747429990768,31.4293133115768
"4958",25.9,41.87583333,15.46666667,103.1444444,"14",30.3225803756714,30.4329827737808,29.362473859787
"4959",22.7,36.65266667,14.81111111,102.7555556,"15",25.830985660553,26.7058541822433,25.9145311260223
"4960",26.3,38.40177778,15.51111111,101.4111111,"16",27.5974065065384,27.6362319469452,27.3980688238144
"4961",29,41.56738889,19.34444444,96.22222222,"17",30.706944231987,30.1020369625092,29.7282028627396
"4962",42.7,58.00188889,24.16666667,89.94444445,"18",40.7850307655334,41.0904943275452,41.2126258468628
"4963",51.9,84.8635,28.44444445,86.77777778,"19",58.0230599975586,58.8509746551514,57.2917266273499
"4964",42.7,74.95444445,32.42222222,84.33333333,"20",49.0790596580505,51.0688988018036,48.713500328064
"4965",35,63.72883333,37.15555555,82.33333333,"21",38.0037337875366,39.7760589027405,38.493200378418
"4966",28.7,63.44277778,44.36666667,80.54444444,"22",34.8920557117462,37.8250366783142,36.331179022789
"4967",25.6,53.12777778,51.36666667,78.76666667,"23",29.8400408792496,31.4744059991837,29.2135165071487
"4968",25.1,51.68277778,55,77.91111111,"0",27.5674874734879,26.8081462669373,27.4137525653839
"4969",24.5,55.38661111,56.8,76.97777778,"1",26.9986969184875,26.7677083730698,26.5149230480194
"4970",27.4,59.48938889,57.26666667,76.43333333,"2",29.6261702203751,29.4768271636963,29.2246570444107
"4971",28.3,66.31266667,58.44444445,75.92222222,"3",32.7160381031036,33.2166804599762,32.478887629509
"4972",29.6,67.35483333,59.12222222,74.9,"4",32.8310620069504,32.4224644565582,33.3566103553772
"4973",31.3,70.08938889,59.48888889,74.01111111,"5",33.9323674201965,34.3745489454269,33.7198065519333
"4974",32.1,75.7275,59.67777778,73.8,"6",37.0962776279449,37.1235060787201,36.2142841672897
"4975",35.5,90.14788889,59.1,74.42222222,"7",44.7574476051331,44.1776825141907,42.2632515239716
"4976",30.5,76.67122222,51.56666667,77.6,"8",37.4528383493423,38.3953863811493,37.1107206058502
"4977",33.4,61.53144445,39.81111111,83.04444444,"9",34.7518884372711,34.9865125513077,34.9069868040085
"4978",30.3,59.41766667,31.82222222,88.67777778,"10",34.8633696222305,36.2371568727493,35.5998492336273
"4979",32.3,55.05233333,25.03333333,94.53333333,"11",35.9963181734085,35.7008090400696,35.2726199436188
"4980",29.6,50.96822222,20.38888889,98.27777777,"12",34.1697998571396,34.4434565401077,33.3857120990753
"4981",28.9,45.27138889,17.42222222,99.85555557,"13",31.1217063379288,31.7002189826965,31.2049187040329
"4982",26.4,44.74722222,17.17777778,100.8,"14",30.046890463829,31.0185700559616,30.0135895252228
"4983",22.9,41.94988889,17.66666667,99.66666668,"15",32.4411007261276,32.7850713586807,30.6524589300156
"4984",23.4,37.14822222,16.63333333,99.91111111,"16",26.5028434944153,27.2977814722061,26.8869158172607
"4985",24.8,42.64600766,19.92260536,94.8118774,"17",31.1416271114349,30.9013197612762,29.4945103502274
"4986",28.9,48.31666667,23.44444444,88.84444444,"18",32.3748077630997,34.8556925678253,32.8551427268982
"4987",40.7,67.96705556,28.71111111,86.04444445,"19",43.4531318283081,45.1286702156067,44.1742029762268
"4988",37.3,62.43233333,33.64444445,83.91111111,"20",38.6520294189453,39.4178199625015,38.5333539390564
"4989",35.3,61.18777778,38.45555556,81.66666666,"21",36.7581855106354,37.1816939878464,36.5728946590424
"4990",31.9,64.76288889,43.2,79.63333333,"22",36.6046910858154,38.8860539245605,37.7378533029556
"4991",30.1,65.50605556,43.91111111,78.94444445,"23",36.6689099168777,38.8513696956635,37.4488811683655
"4992",36.5,65.53283333,45.55555556,77.97777778,"0",36.9541481399536,37.6054711818695,37.2064611816406
"4993",31.8,65.93055555,48.41111111,76.84444445,"1",35.5149820995331,37.388961110115,35.5282764434814
"4994",33.6,68.01311111,51.07777778,75.77777778,"2",36.0602627801895,36.9780522823334,35.8956440496445
"4995",33.3,70.35616667,56.35555556,74.98888889,"3",34.0865881729126,35.9545934915543,34.2237432384491
"4996",31.4,71.66666667,60.76666667,74.08888889,"4",34.6805607414246,35.9447466135025,35.3481319189072
"4997",30.6,69.91305556,60.41111111,74.02222222,"5",33.8327956771851,34.2138684749603,33.7199553632736
"4998",35.5,80.73233333,59.68888889,73.51111111,"6",38.961557598114,40.8223428344727,40.1084061813354
"4999",36.6,74.14438889,58.66666667,73.72222222,"7",36.1013661575317,35.4596449613571,35.8862035083771
"5000",35.2,69.71505556,51.71111111,77.94444445,"8",36.0102395963669,36.5450411128998,35.74511323452
"5001",35.3,65.58905556,42.05555556,83.96666667,"9",36.2269947338104,37.3367403554916,36.9335223960876
"5002",46.3,76.96811111,33.04444445,90.94444444,"10",47.7781745243073,47.8986351299286,47.4161751556396
"5003",44.7,92.84516667,25.78888889,96.4,"11",54.6029495239258,59.3087525749207,53.7447819042206
"5004",40.4,66.55355555,18.71111111,102.6555556,"12",42.9560201072693,44.0160337924957,43.2828840255737
"5005",30.4,52.6393986,12.85796387,106.8300493,"13",36.017550535202,36.8897599601746,35.6711399459839
"5006",36.2,51.40566667,11.65555556,108.1222222,"14",36.7622548961639,36.7045962524414,36.8088146209717
"5007",29.1,44.77394445,12.28888889,106.7111111,"15",33.5760113430023,32.0007885932922,31.4330910730362
"5008",23.8,31.84083334,10.85555555,104.8111111,"16",24.76279317379,24.6642517089844,24.3759520626068
"5009",24.1,32.63510742,13.31609195,100.9919267,"17",25.2486596727371,24.5063560724258,24.4392419910431
"5010",34.4,47.68055556,19.71111111,94.25555555,"18",33.2262488746643,33.2201692962647,33.6722094154358
"5011",58.8,80.43361111,22.63333333,91,"19",59.1601605606079,53.6775166893005,56.2613231658936
"5012",58.2,82.06027778,24.21111111,89.34444444,"20",55.6598154830933,52.3748848152161,53.0303793811798
"5013",50.1,91.55661111,30.57777778,86.4,"21",57.9000739479065,61.1377723503113,57.5354533100128
"5014",27.3,42.46283333,38.84444444,83.44444444,"22",25.9662868261337,25.777060136795,26.2595829963684
"5015",23.6,40.59605556,41.67777778,81.98888889,"23",23.571029958725,23.4569468688965,23.9398236751556
"5016",27.8,44.85872222,44,81,"0",26.714427075386,26.7376959943771,26.7082768297195
"5017",37.5,65.37833333,45.74444444,80.12222222,"1",37.1612375259399,36.9695316410065,37.5098085308075
"5018",35.8,66.81,49.9,79.17777778,"2",35.2635497903824,36.5934060955048,35.6264580869675
"5019",34.5,60.47066667,53.45555556,78.3,"3",30.8216388034821,29.9534860754013,30.755709862709
"5020",29.7,57.78126642,54.47167488,77.81978653,"4",28.9629464387894,28.5807673740387,29.0246593618393
"5021",24.9,49.52374384,55.48768473,76.87397373,"5",25.9990314388275,26.1701561784744,25.5241538333893
"5022",22.1,51.86744445,53.9,76,"6",27.8966420221329,28.0691008520126,27.1861789560318
"5023",25.5,55.69561111,53.76666667,76.66666667,"7",26.8793818902969,26.890574297905,26.4706728315353
"5024",37.6,65.1935,49.41111111,80.65555556,"8",34.6485534906387,35.2957998275757,35.3787647914886
"5025",41,75.81177778,40.45555555,87.48888889,"9",43.2120103931427,44.4433765602112,43.6651373958588
"5026",41.1,68.32983333,30.98888889,94.67777778,"10",42.7508099842072,41.9801239776611,42.0825709342957
"5027",37.1,60.23136973,24.76666667,99.62222222,"11",39.5311273384094,39.3112981271744,39.0795272254944
"5028",28,43.15755556,19.52222222,103.0777778,"12",29.5644286441803,30.2904230356216,29.9117385721207
"5029",24.8,36.41049767,16.29272031,105.8709907,"13",24.568891825676,24.9897554206848,24.5029786872864
"5030",18.9,34.44672222,16.6,103.9666667,"14",24.3307956838608,25.1910744476318,24.4236127471924
"5031",20.9,27.82561111,13.82222222,106.0666667,"15",21.8293943691254,22.2311887216568,21.7165789699554
"5032",25.4,28.6605,13.68888889,104.4,"16",23.0779564476013,21.5431289291382,22.3933489990234
"5033",18.8,29.31316667,17.24444444,98.7,"17",21.3376811981201,23.7770352506638,22.5848919343948
"5034",27,39.00111111,22.93333334,92.9,"18",28.4844369697571,28.383391752243,27.9993063497543
"5035",34.4,51.4725,28.55555556,88.81111111,"19",35.5583753061295,35.8873909950256,34.6665429353714
"5036",29.5,47.07066667,34.1,86.02222222,"20",30.6146263027191,30.5254296922684,30.406604347229
"5037",26.7,41.19344445,37.52222222,83.98888889,"21",27.4754649066925,27.599745054245,27.2465454483032
"5038",24.5,40.09305556,39.07777778,82.86666667,"22",24.5441706514359,24.5499736452103,24.3247031545639
"5039",25.9,43.36894445,42.03333333,81.55555556,"23",25.5041844511032,25.849569568634,25.6561131334305
"5040",25.7,50.5005,46.31111111,80.48888889,"0",27.9297493124008,28.3109824895859,27.2911788845062
"5041",26.9,49.32461111,49.55555556,79.46666667,"1",27.8933440971375,27.2272109699249,26.9695790290833
"5042",30.5,54.32022222,53.58888889,78.4,"2",29.7978388404846,30.1199194192886,29.1299831390381
"5043",28.9,55.28866667,53.71111111,78.66666667,"3",29.3532790327072,28.2931885766983,28.6007531785965
"5044",27.8,57.8965,54.65555556,78.16666667,"4",29.0161626434326,29.2168045520782,29.1126666355133
"5045",29.3,62.57338889,55.75555555,77.98888889,"5",30.8566320085526,31.9128965950012,31.2174948072433
"5046",35,73.23561111,56.28888889,77.97777778,"6",36.440167427063,36.6798574256897,36.3708834934235
"5047",44.2,87.15333333,55.48888889,78.85555556,"7",41.7608653640747,42.7210959529877,42.0009643363953
"5048",40,88.36751341,50.83065134,81.11226054,"8",47.1404975795746,46.3893097305298,44.8795782184601
"5049",44,77.12494444,38.27777778,87.54444444,"9",45.2212945842743,44.6998379135132,44.4853614997864
"5050",40.6,61.00816667,25.92222222,94.63333333,"10",38.9404762172699,40.01553814888,39.7338513803482
"5051",32.4,48.36905556,20.1,98.85555555,"11",32.2969082736969,32.9302066040039,32.640545334816
"5052",28.2,46.97372222,17.51111111,102.9888889,"12",30.735253162384,31.1937063550949,30.3493069076538
"5053",31.9,43.62516667,14.75555556,106.4777778,"13",31.0249130582809,31.0689842987061,31.278474612236
"5054",27.5,43.099,13.08888889,107.7,"14",31.1335771846771,32.2620120954514,30.8797355270386
"5055",29,45.01205555,13.36666667,105.5333333,"15",33.551455373764,31.1620451879501,31.4259639406204
"5056",24.5,44.15694445,13.95555556,103.9666667,"16",30.3850976276398,32.1170479822159,31.1220930576324
"5057",28.3,44.82422222,16.44444444,99.83333336,"17",31.0283687734604,32.8046659898758,30.9962295532227
"5058",33,53.29983333,20.68888889,93.52222222,"18",35.2731123781204,36.1149633407593,35.3604802846909
"5059",44.5,71.64244445,25.34444445,89.55555556,"19",44.9299670314789,49.2396150398254,47.9831354427338
"5060",43.8,82.04188889,33.3,86.66666667,"20",54.2412799549103,53.0434819316864,51.2659807300568
"5061",48.4,86.95711111,38.47777778,84.36666667,"21",54.571963186264,54.0996457195282,53.3843703269958
"5062",64.3,120.317,43.54444444,82.28888889,"22",70.9585485172272,79.3378850746155,74.9429130935669
"5063",59.7,116.9965556,47.6,80.54444445,"23",69.239467496872,68.6140456104279,65.4061308097839
"5064",54.1,106.8696667,49.77777778,79.56666667,"0",58.3140278625488,59.9604694461823,57.6300462150574
"5065",45.3,96.76033335,52.01111111,78.44444445,"1",47.8242637825012,50.0599299430847,48.5871100616455
"5066",39.1,87.37572222,53.57777778,77.07777778,"2",43.3326220321655,43.3749225711823,42.0202790546417
"5067",43.2,87.24677778,54.25555556,76.26666667,"3",43.8754333209991,44.2977759361267,42.582979927063
"5068",34.2,85.35027778,57.35555556,75.36666667,"4",40.3051701641083,43.8741052818298,41.4557441806793
"5069",38.3,86.61061111,57.24444445,75.05555556,"5",40.7520017337799,43.2600894737244,41.352979259491
"5070",37.6,89.32061111,56.5,74.96666667,"6",43.1889138793945,45.3196820926666,42.4391966629028
"5071",34.8,88.1525,55.11111111,75.47777778,"7",40.7201736831665,42.3873512363434,41.0399638271332
"5072",33.6,74.21394444,48.38888889,78.75555555,"8",37.9175543212891,40.4939349937439,39.0281933403015
"5073",37.9,70.26294445,39.06666667,84.71111111,"9",40.0860666179657,40.3067650318146,40.0790819358826
"5074",34.8,58.4055,30.03333333,90.83333333,"10",35.2606059932709,36.2042131614685,35.8307601118088
"5075",31.4,52.38844445,24.92222222,96.24444445,"11",33.3466932249069,34.7164169359207,34.0616567325592
"5076",29.2,45.61655556,20.43333333,100.3333333,"12",30.1595347595215,31.1750086498261,30.4985297203064
"5077",31,42.11372222,18.06666667,102.1222222,"13",30.8777796459198,30.6744923830032,30.5031848573685
"5078",21.6,40.27533334,17.98888889,100.9888889,"14",26.2446907711029,27.6926921892166,26.8720150518417
"5079",25.6,37.49655556,15.37777778,103.8555556,"15",27.0471353387833,27.1324038696289,26.7463554954529
"5080",23.4,37.47077778,16.25555556,102.0888889,"16",27.0595848369598,27.7443689823151,27.0151054000854
"5081",31.3,42.00994444,18.46666667,99.03333333,"17",30.5104513311386,29.9622130203247,29.8776461362839
"5082",31.5,49.04305556,23.17777778,92.73333333,"18",32.6149573230743,34.8498062467575,33.2663517618179
"5083",43.3,67.69394444,26.84444444,88.98888889,"19",44.2722023868561,46.2706585216522,45.2355629444122
"5084",41.7,72.48688889,32.35555556,86.78888889,"20",45.4583168029785,49.469264087677,46.9495170307159
"5085",41.8,72.50422222,37.44444444,84.4,"21",44.7411423110962,49.2373012924194,46.640738735199
"5086",43.3,80.53788889,45.55555556,81.57777778,"22",50.0688648605347,49.0490234947205,47.4084029483795
"5087",38.6,78.60372222,50.22222222,79.82222222,"23",41.6118904018402,43.107524394989,41.6575144004822
"5088",39.9,87.54138889,53.5,78.52222222,"0",43.4903220748901,43.8426912784576,42.4222608470917
"5089",50.1,106.3137778,55.11111111,77.43333333,"1",52.8966676330566,55.9142077541351,53.6811708068848
"5090",42.6,99.69838888,55.51111111,76.94444444,"2",48.7408638381958,52.4619658470154,48.4306365013123
"5091",35.2,83.4765,55.24444445,76.11111111,"3",40.584757604599,42.1346324062347,40.5805478477478
"5092",34.5,78.12194444,56.07777778,75.45555556,"4",37.8118169498444,38.7989076042175,38.0472587251663
"5093",34.6,79.21483333,57.94444444,75.01111111,"5",39.2542335319519,41.8457244777679,40.4093611431122
"5094",35,85.22144444,58.58888889,75.15555556,"6",39.8370044708252,41.4041020488739,40.6233510017395
"5095",29.4,78.16461111,55.37777778,76.13333334,"7",36.2008961677551,38.1789025211334,36.2388276767731
"5096",39.8,80.39055556,46.94444445,80.3,"8",42.2311708545685,45.4566537857056,44.0903217697144
"5097",43.2,76.17811111,37.64444444,86.21111111,"9",44.6960058689117,44.8001441955566,44.3746940994263
"5098",35.5,64.46011111,28.63333333,92.51111111,"10",39.6094316625595,41.8011285686493,39.7057398033142
"5099",37.5,58.93555556,22.66666667,98.44444445,"11",38.9362591648102,38.8425347614288,38.8016725254059
"5100",35.2,54.45505556,18.32222222,103.1222222,"12",36.9051385784149,37.9147677230835,37.9267950820923
"5101",28.7,43.83083333,13.86666667,105.5111111,"13",31.2250766515732,31.6681003427505,31.1480130147934
"5102",27.7,41.43102108,12.16283525,107.2279693,"14",30.9742430686951,31.4916479206085,30.5069290065765
"5103",29.3,36.6135,10.84444445,107.7888889,"15",27.2323141908646,26.7230993652344,27.1160144424438
"5104",25.2,35.14305556,11.31111111,105.6666666,"16",26.4734991693497,26.0744461965561,25.8161828804016
"5105",25.3,34.83744444,12.84444444,100.8,"17",26.1592003536224,26.066046628952,26.1700437259674
"5106",38.4,59.83888889,16.41111111,94.58888889,"18",41.2341140365601,41.5540228366852,40.7747702026367
"5107",48.3,79.5845,20.33333334,91.12222222,"19",59.0172146129608,57.7438129043579,55.828635931015
"5108",46.9,67.73611111,25.1,88.38888889,"20",46.5981398487091,47.3794017314911,47.1889685726166
"5109",41.7,69.93094445,35.16666667,85.4,"21",44.533029794693,44.6017746543884,43.5788958740234
"5110",38.2,66.41944444,41.15555555,82.74444444,"22",39.1876708126068,38.1448493099213,38.8703271198273
"5111",36,72.09605556,50.74444444,80.37777778,"23",38.1523202705383,39.8649219036102,38.7690620613098
"5112",34.1,73.69483333,54.05555556,78.61111111,"0",40.6004005336762,39.8037570810318,38.6579644203186
"5113",32.5,73.65433333,54.4,77.97777778,"1",38.8208455371857,37.9306307506561,36.9294692516327
"5114",33.2,70.89416667,56.3,77.12222222,"2",35.3465819978714,35.9472350549698,35.7145640850067
"5115",27.8,69.62361303,58.29961686,76.04559387,"3",33.7025957393646,35.8460057163239,33.7113954019547
"5116",33.9,71.69577778,57.73333333,76.4,"4",34.8493745803833,35.8974839115143,35.4131090354919
"5117",32.6,71.17438889,55.94444444,76.96666667,"5",35.1992514514923,35.7455694055557,35.2277190876007
"5118",33,71.86672222,56.26666667,76.94444444,"6",35.7447325801849,36.3414778995514,35.8698271942139
"5119",36.4,76.21,55.34444444,77.9,"7",36.0911491680145,35.5700109767914,36.1049687767029
"5120",37.4,74.99305556,48.6,81.22222222,"8",38.3892772674561,40.6567210197449,39.7916044521332
"5121",41,74.48766667,38.8,87.33333333,"9",42.6225564289093,43.050196647644,42.5535647583008
"5122",42.5,73.06722222,30.6,93.82222222,"10",45.1216662883759,46.9296224212646,45.7305174636841
"5123",36.3,58.90040996,23.97662835,99.21609196,"11",38.53534034729,38.3975068855286,38.4659700584412
"5124",31.7,50.87406705,19.68544061,103.3938697,"12",33.9611018180847,34.7185327577591,33.3914304161072
"5125",30.8,45.7800466,16.91111111,106.0444444,"13",31.1828163719177,31.2133922815323,31.1634323406219
"5126",34.3,43.15195019,14.60421456,107.7528736,"14",30.6900741958618,30.1250199651718,30.7041671848297
"5127",26,39.43158812,13.45862069,107.6816092,"15",27.4905639600754,28.3041375732422,27.9334147882462
"5128",26.5,38.3629569,13.57922824,106.3226601,"16",27.6364237689972,27.9229368782043,27.5306300449371
"5129",28.4,41.86992337,17.38965517,100.5371648,"17",30.4041827630997,29.6892504692078,29.8128591918945
"5130",33.5,52.81794445,22.94444444,93.67777778,"18",34.52107213974,35.0356796169281,35.2168662261963
"5131",45.7,65.56344445,26.35555556,90.37777778,"19",45.1548000144958,45.0449773979187,45.733945684433
"5132",34.4,55.97904598,33.44827586,87.06896552,"20",34.5512631464005,35.1674655914307,35.0451194143295
"5133",31.3,53.38693487,36.34444444,84.9,"21",33.1743649625778,33.9379864406586,33.0081730651855
"5134",35.2,59.51295786,39.00038314,83.26130268,"22",34.9426016712189,35.0574763059616,35.1727677869797
"5135",37.7,64.84352778,41.21111111,81.96666667,"23",37.3105245018005,39.0745194339752,38.4702969741821
"5136",35.2,61.55146552,44.57203065,80.43716475,"0",35.5370526885986,36.1222381496429,36.268715801239
"5137",32.2,59.44550958,50.41111111,78.95555555,"1",31.5313354158402,32.2855950737,32.0884593057632
"5138",29.3,61.78706514,55.16743295,77.69501916,"2",31.5560860919952,30.3610606241226,30.4251552581787
"5139",33.3,64.86102299,55.13409962,78,"3",33.5975212240219,33.3216760778427,33.4388927507401
"5140",34.1,65.70649234,55.79885057,77.43754789,"4",33.4686570072174,34.2174555253983,33.7402795124054
"5141",31.9,67.53194444,55.72222222,77.22222222,"5",33.2437661647797,33.9708290815353,33.5979645490646
"5142",38.3,72.11105556,55.01111111,77.73333333,"6",36.6417498207092,36.0665256595612,36.4452593326569
"5143",37.7,79.79855555,54.33333333,78.32222222,"7",39.1194166851044,40.0032755279541,39.272787399292
"5144",50.5,83.83355555,48.91111111,81.38888889,"8",42.5470687389374,45.0574086761475,46.2511729335785
"5145",55.2,98.80683334,45.91111111,83.01111111,"9",55.4729522705078,54.772713098526,54.9179870986938
"5146",59.8,100.0675517,41.17777778,86.24827586,"10",58.4374937868118,57.0212446975708,58.1682018566132
"5147",55.8,93.83843295,35.14827586,91.00574713,"11",56.5553024482727,59.5348313426971,55.9231607341766
"5148",59.3,93.2297682,28.87777778,96,"12",59.557518081665,56.3066777038574,59.3566136550903
"5149",58.1,93.20361111,24.83333333,99.32222223,"13",58.914170923233,57.4768349838257,57.660198059082
"5150",64.6,93.21094444,23.23333333,100.2444444,"14",62.5026131439209,58.5079732704163,62.5649738883972
"5151",62.4,98.24416666,26.36666667,95.82222222,"15",61.9597592067718,60.802161359787,61.7665593242645
"5152",64.6,105.9231111,31.17777778,91.77777778,"16",64.3284345054627,65.414487285614,64.6928366661072
"5153",61.9,106.9351111,36.87777778,88.66666667,"17",62.7734422779083,64.7301707935333,62.5518201160431
"5154",60.9,93.11566667,35.91111111,88.1,"18",61.5360534095764,61.6546128559113,61.4426273536682
"5155",69.1,112.2318333,37.17777778,86.48888889,"19",69.8090242004395,69.9675468730927,69.612311296463
"5156",75.3,135.3292222,38.7,85.43333334,"20",89.1388758373261,88.2626414775848,82.8012349796295
"5157",123.9,161.3191111,40.94444445,83.74444444,"21",116.396889972687,114.883408889771,122.099957942963
"5158",63.1,105.1500555,39.51111111,83.66666667,"22",69.5577702045441,71.4815282058716,68.1886870861053
