"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_rf","cvpreds","h2o_rf_m"
"5079",25.6,34.19466667,15.37777778,103.8555556,"15",26.8806658792496,27.2533937263489,26.8678277683258
"5080",23.4,34.1845,16.25555556,102.0888889,"16",26.9487601566315,27.709398598671,27.1858510112762
"5081",31.3,36.85855556,18.46666667,99.03333333,"17",30.5151830673218,29.5740832996368,29.9264468765259
"5082",31.5,40.58266667,23.17777778,92.73333333,"18",33.1229597711563,35.1800529098511,34.5614402151108
"5083",43.3,48.82044444,26.84444444,88.98888889,"19",44.5567258167267,45.6707161808014,45.5906067085266
"5084",41.7,50.3495,32.35555556,86.78888889,"20",45.9175037193298,48.5131591510773,47.1540542507172
"5085",41.8,50.32666667,37.44444444,84.4,"21",44.7042042350769,47.8740698432922,46.0336859226227
"5086",43.3,53.65888889,45.55555556,81.57777778,"22",49.454691028595,48.9578231620789,46.4296125125885
"5087",38.6,52.76177778,50.22222222,79.82222222,"23",41.1365945911407,41.8264676475525,41.1449509429932
"5088",39.9,57.72955556,53.5,78.52222222,"0",45.0421367931366,43.881696395874,42.4980329418182
"5089",50.1,70.11561111,55.11111111,77.43333333,"1",52.2497598266602,55.3496238708496,52.8063820171356
"5090",42.6,65.73011111,55.51111111,76.94444444,"2",48.037281036377,51.9429804611206,48.3144671058655
"5091",35.2,55.31966667,55.24444445,76.11111111,"3",39.7142808151245,41.3155338954926,40.5597522163391
"5092",34.5,52.48761111,56.07777778,75.45555556,"4",37.3685337257385,39.1888966846466,38.0793173885345
"5093",34.6,53.03105556,57.94444444,75.01111111,"5",38.8184804821014,41.1013257598877,39.6956367397308
"5094",35,56.23633333,58.58888889,75.15555556,"6",38.9874805259705,40.5350414085388,40.0318742465973
"5095",29.4,52.73161111,55.37777778,76.13333334,"7",36.1455197620392,39.3360184383392,36.6460492563248
"5096",39.8,53.66633333,46.94444445,80.3,"8",42.0878079128265,44.8924083900452,42.9702054786682
"5097",43.2,51.91133333,37.64444444,86.21111111,"9",44.200539855957,44.4942949390411,44.2208456039429
"5098",35.5,47.21244444,28.63333333,92.51111111,"10",39.4770801353455,40.8638858604431,39.3949141979218
"5099",37.5,45.01138889,22.66666667,98.44444445,"11",39.3508506965637,39.4713857460022,39.1469707679749
"5100",35.2,43.10827778,18.32222222,103.1222222,"12",36.4017967891693,39.2282865810394,38.4975814056397
"5101",28.7,37.90216667,13.86666667,105.5111111,"13",31.0656263637543,31.8812466573715,31.3294710731506
"5102",27.7,36.43711878,12.16283525,107.2279693,"14",30.9687100315094,30.9530128669739,30.4272237443924
"5103",29.3,33.61888889,10.84444445,107.7888889,"15",27.2471579837799,27.3432384157181,27.3651624965668
"5104",25.2,32.77605556,11.31111111,105.6666666,"16",26.1980848884583,26.2280863904953,25.8780239200592
"5105",25.3,32.5815,12.84444444,100.8,"17",25.7017956352234,26.3157860612869,25.7781762695313
"5106",38.4,45.37516667,16.41111111,94.58888889,"18",41.1391433143616,42.2532708072662,41.3977877902985
"5107",48.3,54.09372222,20.33333334,91.12222222,"19",56.5153854942322,56.6197753334045,54.7538528823853
"5108",46.9,48.51905556,25.1,88.38888889,"20",46.8396816444397,47.6562474727631,47.1290199661255
"5109",41.7,49.41666667,35.16666667,85.4,"21",44.1705118846893,44.1926730442047,43.0111857700348
"5110",38.2,48.01161111,41.15555555,82.74444444,"22",39.1062545728683,39.699338722229,38.7188010406494
"5111",36,50.15816667,50.74444444,80.37777778,"23",38.4060213756561,39.6307209968567,38.7891066455841
"5112",34.1,50.74316667,54.05555556,78.61111111,"0",39.910064868927,40.1309885692596,38.5558510780334
"5113",32.5,50.73066667,54.4,77.97777778,"1",38.1672960138321,37.6206248378754,36.7505261993408
"5114",33.2,49.71038889,56.3,77.12222222,"2",35.1802219867706,35.6206813097,35.3984134435654
"5115",27.8,49.23645785,58.29961686,76.04559387,"3",33.6791021442413,34.8953025054932,33.7894228839874
"5116",33.9,50.02283333,57.73333333,76.4,"4",34.8971661663055,35.8729091644287,35.2830618858337
"5117",32.6,49.80872222,55.94444444,76.96666667,"5",34.9561536121368,34.8535929727554,35.0597630214691
"5118",33,50.06172222,56.26666667,76.94444444,"6",35.7732449054718,36.4687571763992,35.6824495506287
"5119",36.4,51.736,55.34444444,77.9,"7",35.8637557029724,36.1533151912689,36.1834687042236
"5120",37.4,51.23483333,48.6,81.22222222,"8",37.5882639074326,39.9577333164215,39.0769927597046
"5121",41,51.02855556,38.8,87.33333333,"9",42.3376707172394,43.1836997032166,42.4239665985107
"5122",42.5,50.49255556,30.6,93.82222222,"10",45.2812152481079,45.9875080490112,44.6651276016235
"5123",36.3,44.98547893,23.97662835,99.21609196,"11",39.0929472732544,39.353485212326,38.9540120697021
"5124",31.7,41.45346935,19.68544061,103.3938697,"12",34.8940040636063,35.0171851015091,34.1897994327545
"5125",30.8,38.94822581,16.91111111,106.0444444,"13",30.8789479780197,31.3582137775421,31.2745108795166
"5126",34.3,37.48140038,14.60421456,107.7528736,"14",30.8292763853073,30.2409388971329,30.5395090150833
"5127",26,35.31345211,13.45862069,107.6816092,"15",27.5313507127762,27.7966389846802,27.7872722768784
"5128",26.5,34.70592816,13.57922824,106.3226601,"16",27.7566697835922,27.916844959259,27.6316808748245
"5129",28.4,36.7944023,17.38965517,100.5371648,"17",30.4391475915909,30.0845440912247,29.9209307718277
"5130",33.5,42.17477778,22.94444444,93.67777778,"18",34.3328800725937,36.1458007240295,36.1965244340897
"5131",45.7,47.61311111,26.35555556,90.37777778,"19",44.6618591308594,45.0015658473968,45.4970603942871
"5132",34.4,43.77462261,33.44827586,87.06896552,"20",34.4261144781113,35.2704777431488,35.5550443220139
"5133",31.3,42.66838506,36.34444444,84.9,"21",32.6675396060944,33.1924344110489,32.7712267303467
"5134",35.2,45.24548659,39.00038314,83.26130268,"22",34.72288585186,34.1511918878555,34.8174588060379
"5135",37.7,47.3715873,41.21111111,81.96666667,"23",37.2576806545258,38.0940391016007,38.1316206645966
"5136",35.2,46.06022606,44.57203065,80.43716475,"0",35.5896396589279,36.8673804092407,36.3561973953247
"5137",32.2,45.23014559,50.41111111,78.95555555,"1",31.1962164211273,31.8108826732635,31.9606795930862
"5138",29.3,46.17797701,55.16743295,77.69501916,"2",31.326325378418,30.5683614015579,30.2656110239029
"5139",33.3,47.40177586,55.13409962,78,"3",33.8363763618469,33.6827308320999,33.3915680599213
"5140",34.1,47.74410728,55.79885057,77.43754789,"4",33.5952094364166,34.4186786699295,33.8079913043976
"5141",31.9,48.44433333,55.72222222,77.22222222,"5",33.584822640419,34.2710255384445,33.6365727329254
"5142",38.3,50.16605556,55.01111111,77.73333333,"6",36.6928741073608,36.0719926929474,36.3783103942871
"5143",37.7,53.346,54.33333333,78.32222222,"7",38.4144650268555,38.1891505718231,37.9154983758926
"5144",50.5,55.55983333,48.91111111,81.38888889,"8",42.4761806488037,45.2744006443024,46.5606744861603
"5145",55.2,65.11405556,45.91111111,83.01111111,"9",55.3285315608978,55.7268959617615,55.2045568656921
"5146",59.8,65.95495211,41.17777778,86.24827586,"10",57.0962318325043,55.5662538337708,57.1599159049988
"5147",55.8,61.8054387,35.14827586,91.00574713,"11",55.4492409515381,54.9866630363464,55.0690015220642
"5148",59.3,61.39605747,28.87777778,96,"12",59.4662678337097,60.1483342456818,59.4224714279175
"5149",58.1,61.38622222,24.83333333,99.32222223,"13",59.3996604824066,59.6193903064728,58.3318620872498
"5150",64.6,61.40261111,23.23333333,100.2444444,"14",61.5864478969574,59.734515914917,62.3514516735077
"5151",62.4,64.76144445,26.36666667,95.82222222,"15",60.6938315677643,59.646261472702,60.6982428073883
"5152",64.6,69.86916667,31.17777778,91.77777778,"16",65.455947971344,67.0252160835266,65.4716074943542
"5153",61.9,70.53977778,36.87777778,88.66666667,"17",63.6193829631805,65.2148385238647,63.8345769786835
"5154",60.9,61.64983333,35.91111111,88.1,"18",62.2177034378052,61.8198510456085,61.8333590984344
"5155",69.1,74.08633333,37.17777778,86.48888889,"19",70.4354896354675,71.2360756206512,70.4133394050598
"5156",75.3,89.46338889,38.7,85.43333334,"20",87.3732342815399,81.5603470420837,80.8885662078857
"5157",123.9,106.7958333,40.94444445,83.74444444,"21",116.759357919693,108.153316307068,115.156413078308
"5158",63.1,69.35127778,39.51111111,83.66666667,"22",69.7244486904144,70.0353479290008,68.2142571353912
"5159",43.6,55.77761111,43.31111111,82.26666667,"23",47.037329454422,51.2075338172913,47.5871877479553
"5160",48.9,52.41961111,45.97777778,81.21111111,"0",46.5935643291473,44.3076342010498,45.9044592571259
"5161",45.5,54.23683333,47.13333333,80.73333333,"1",46.5048425102234,46.5239414024353,46.9236421298981
"5162",52.4,58.33433333,48.83333333,79.9,"2",52.7940443134308,53.7625857639313,53.6355787658691
"5163",51.7,64.03266667,50.03333333,78.98888889,"3",50.6141113471985,52.2894927310944,51.9989852333069
"5164",55.7,68.59572222,50.46666667,78.2,"4",55.8130551719666,57.8560475635529,57.0226199531555
"5165",58,71.042,51.46666667,78.06666667,"5",59.5189925289154,59.7310466003418,59.2309128379822
"5166",61.3,78.0265,53.26666667,77.34444445,"6",66.5678828811646,68.025481595993,67.3781901168823
"5167",54.4,72.79666667,52.36666667,77.94444444,"7",55.3547898960114,59.8868351650238,56.0178280544281
"5168",73,82.63322222,48.41111111,81.33333333,"8",70.5204063224792,68.6640942573547,70.2549862861633
"5169",63.6,75.36655556,40.8,86.87777778,"9",62.2007848358154,63.7102426433563,63.0363362503052
"5170",57.8,63.78155556,33.9,92.26666667,"10",56.0812882900238,54.3723271942139,56.9859100914001
"5171",56.2,62.75966667,31.33333333,93.9,"11",55.4057991409302,55.6400705909729,55.3195229434967
"5172",48.4,55.45872222,23.23333333,101.4555555,"12",51.9730124759674,54.1077116107941,52.0012491035461
"5173",50,52.90355556,19.26666667,104.4444444,"13",51.9208464431763,52.6217248821259,52.0478108310699
"5174",58.1,54.15844445,18.45555556,103.4666667,"14",55.646570110321,53.0093375968933,56.1953590679169
"5175",54.1,52.25511111,17.67777778,104.1333333,"15",52.8956891059876,52.3574466323853,54.231819486618
"5176",51.6,52.26955556,19.02222222,101.8111111,"16",51.3234720230103,49.1440045166016,51.7955916976929
"5177",51.5,52.6745,21.26666667,100.0111111,"17",49.936073141098,51.1492346858978,51.3949795913696
"5178",54.5,58.08472222,24.65555556,94.78888889,"18",59.7072376251221,60.3052071285248,59.8192480373383
"5179",138.3,102.0850556,29.93333333,90.78888889,"19",121.357252235413,96.0908806419373,112.800503673553
"5180",136,137.864,33.17777778,88.63333333,"20",166.393522129059,163.774840259552,171.103967857361
"5181",116.6,109.8573333,33.87777778,88.18888889,"21",138.614403152466,109.946933345795,121.647716236115
"5182",66.4,75.78472222,35.23333333,87.14444444,"22",69.5098307037353,71.6331239509583,69.0526434230804
"5183",39.6,47.4505,35.46666667,86.22222222,"23",38.6291200017929,42.5523354721069,41.5953918743134
"5184",38.5,46.26816667,36.84444444,85.15555555,"0",37.0839989757538,37.0016030502319,37.3731498718262
"5185",40.2,48.21427778,39.67777778,84.13333333,"1",41.8061398887634,41.3164003515244,40.1530523204803
"5186",44.1,49.19188889,42.57777778,83.58888889,"2",41.6739542579651,40.4430056762695,41.6708010959625
"5187",44.9,53.40622222,49.97777778,81.4,"3",43.8236049842834,44.2814771938324,44.1070796871185
"5188",50.3,56.3115,51.7,81.01111111,"4",43.2328220176697,46.3414271831512,48.9067293357849
"5189",61,66.9635,51.52222222,81.15555556,"5",59.2686029624939,54.1341811752319,58.5867770576477
"5190",65.8,73.40552299,52.63678161,81.64252874,"6",61.227922372818,61.3002028083801,62.6753305244446
"5191",74.3,86.17566667,54.74444444,81.9,"7",74.0487219238281,67.8528777503967,70.5814788913727
"5192",50.2,68.09772223,50.32222222,83.84444445,"8",54.7893500518799,57.731666431427,55.5096224403381
"5193",41.9,51.68616667,39.46666667,89.18888889,"9",42.8659120178223,43.4576677322388,43.2601463794708
"5194",35.6,45.22588889,30.85555556,93.02222222,"10",35.7327657985687,36.1022144937515,36.0538866519928
"5195",38.9,42.68711111,23.83333333,97.95555556,"11",34.6115666246414,34.6558879804611,35.9086263895035
"5196",42.2,41.92366667,20.85555555,101.3222222,"12",35.0501020288467,34.2189221763611,35.8678729772568
"5197",35.8,42.31588889,20.26666667,101.8555555,"13",36.3125347137451,35.7504513502121,35.6379783535004
"5198",34.1,41.86105556,19.43333334,102.3666667,"14",36.7462092590332,36.9638897132874,36.5273137760162
"5199",36.1,42.17527778,18.02222222,103.8,"15",36.557562456131,36.4374397230148,36.2222891998291
"5200",31.4,41.17394445,17.05555555,104.4,"16",37.1837460231781,36.3596544647217,35.3851744937897
"5201",42,41.26211111,19.11111111,100.2222222,"17",38.3094934177399,37.0213602256775,39.0153908443451
"5202",37.7,43.70166667,23.43333334,94.05555556,"18",38.6632341384888,37.637777299881,37.4794087028503
"5203",67.9,67.59411111,26.25555556,90.93333333,"19",70.2187533855438,70.8240321731567,71.1194378948212
"5204",61.3,62.55127778,27.12222222,89.86666667,"20",61.7827207756042,60.0191099643707,60.4054940891266
"5205",49.5,50.91638889,27.78888889,88.95555556,"21",50.4277877044678,50.9414571285248,50.4316087818146
"5206",55.5,50.81444445,30.24444445,87.93333333,"22",52.7231567192078,47.6878607940674,52.5020913028717
"5207",55.6,57.38733333,32.55555556,86.5,"23",52.3582718849182,51.6155211925507,53.5934105873108
"5208",50.9,57.86172222,37.82222222,84.91111111,"0",59.5007963943481,54.3235174560547,53.8159114456177
"5209",57.4,62.54511111,40.3,83.26666667,"1",59.6227170848846,59.5951950454712,56.0219141292572
"5210",66.8,71.61211111,40.21111111,82.96666667,"2",65.1369328403473,64.4090981578827,66.5625604057312
"5211",69.7,73.932,40.36666667,82.41111111,"3",69.9117646121979,68.3874531650543,69.2892909812927
"5212",75.3,82.42696223,44.74159825,81.53467433,"4",72.5333991146088,67.9893195152283,72.3746865463257
"5213",77,83.78330651,47.7559387,80.92298851,"5",73.1262825679779,70.0328379917145,74.0326322078705
"5214",68.6,81.95738889,49.66666666,80.28888889,"6",68.4936916828156,68.6454149723053,68.8687154769897
"5215",64.1,77.91877778,49.12222222,81.55555556,"7",64.6003870487213,66.2357078742981,65.0328452205658
"5216",62.2,72.88522222,43.73333333,84.7,"8",58.4966091632843,61.469198551178,60.4933720684052
"5217",64.8,69.86294445,36.61111111,89.17777778,"9",62.8804116725922,63.7871462154388,64.3155707168579
"5218",49.5,55.39255556,31.06666667,93.5,"10",49.9818308925629,49.8176765727997,49.3909216022491
"5219",48.8,57.42994445,27.25555556,97.13333333,"11",51.4138106155396,52.2509202957153,51.7326015377045
"5220",53.6,53.83683333,23.21111111,100.3444444,"12",52.1693878078461,51.6902656745911,52.4263839912415
"5221",43.8,43.79238889,19.32222222,103.8,"13",40.0302135658264,37.7638323497772,39.7322799873352
"5222",39.3,40.90738889,17.18888889,105.7222222,"14",37.4051697444916,35.8508417320251,36.869111161232
"5223",32.5,40.76377778,17.38888889,104.5111111,"15",33.565666437149,35.5445069313049,34.5562778234482
"5224",33.3,43.53544445,21.58888889,100.3222222,"16",37.8141480827332,38.2074343681335,37.0708418178558
"5225",48.3,49.41266667,23.55555556,98.08888889,"17",46.0593165683746,44.4503527259827,45.9395536422729
"5226",47.6,49.07661111,27.7,93.46666667,"18",46.9268012332916,46.2006154441833,47.0849465942383
"5227",46.6,48.65638889,31.05555556,90.31111111,"19",44.1686470794678,44.7136347866058,44.8800237846375
"5228",49.6,50.26233333,33.97777778,88.63333333,"20",46.7714492321014,47.5267334842682,47.8813895225525
"5229",49.5,50.12088889,36.6,87.56666667,"21",47.2573662281036,46.3640727710724,47.1733744716644
"5230",43.2,49.13116667,38.93333333,86.3,"22",42.5925106716156,42.0323649978638,41.5870026111603
"5231",39.8,47.44294444,44.08888889,84.1,"23",37.2241475105286,37.7464145946503,37.9811880111694
"5232",35.9,46.483,48.03333333,82.91111111,"0",35.7308641624451,35.3882263088226,35.7690855312347
"5233",32.8,47.46516667,50.36666667,82.25555556,"1",35.7851383876801,37.2359214687347,36.0592195224762
"5234",45.2,49.231,51.31111111,81.98888889,"2",38.2442322826385,36.9636347675323,38.9937058353424
"5235",35.5,46.32833333,50.73333333,81.9,"3",34.0259693670273,32.9176557922363,33.7362762546539
"5236",36.2,42.46488889,50.04444445,81.02222222,"4",28.91355032444,29.1318127393723,30.7564383935928
"5237",34.9,41.3335,50.18888889,80.97777778,"5",30.3317861509323,28.2940791034698,30.2225305557251
"5238",39.8,47.07977778,51.05555556,80.84444444,"6",36.389574213028,33.5918286037445,35.4672411155701
"5239",47.7,55.11844445,49.95555555,81.97777778,"7",43.8763516807556,45.1756322574616,45.2082518386841
"5240",48.9,57.59938889,46.8,83.63333333,"8",44.8138625621796,47.858762960434,48.7516324329376
"5241",39.1,49.08511111,41.31111111,86.2,"9",39.5427863121033,40.0982285499573,39.5535645580292
"5242",37.5,43.18027778,34.53333333,91.02222222,"10",33.2475991916656,32.0803928422928,33.3707019376755
"5243",37.2,44.63172222,30.76666667,94.4,"11",36.8031383705139,37.0820972394943,36.4047949409485
"5244",35.3,43.72022222,27.76666667,97.18888889,"12",36.2813574552536,37.3134714984894,37.0963949394226
"5245",38.2,41.68605556,23.25555555,100.9666666,"13",35.8775960016251,35.6839457273483,36.1959995269775
"5246",36.5,41.27794445,21.46666667,102.1666667,"14",37.1755534553528,37.0633547830582,36.8190054607391
"5247",39.2,36.26461111,17.93333333,105.2333333,"15",31.5942594480515,29.9911732149124,31.8839047241211
"5248",30.5,36.00972222,18.48888889,102.8777778,"16",28.6631300258636,28.0066487836838,28.8093436861038
"5249",31.1,36.88605556,20.35555556,99.9888889,"17",30.4907275009155,30.0312521600723,29.896206445694
"5250",42.7,41.51133334,24.26666667,95.4,"18",34.2688168716431,36.4088460922241,37.5978905153275
"5251",43.3,48.05433334,28.2,92.44444444,"19",44.6963481807709,45.3414357185364,45.1768730545044
"5252",49.2,48.62344445,31.58888889,90.4,"20",46.1821566390991,45.3841049575806,46.5484777545929
"5253",38.4,46.01322222,39.83333333,87.15555556,"21",37.3193711662292,36.807370300293,36.7796350288391
"5254",37.6,48.18588889,43.6,85.92222222,"22",40.0464639616013,39.1012692642212,38.5265443229675
"5255",46.3,52.1165,44.23333333,86.26666667,"23",42.2393933677673,42.8893619823456,44.0289197540283
"5256",46.4,55.02083333,45.7,85.6,"0",48.3880027484894,49.6966030693054,48.6946870326996
"5257",63,51.84738889,50.06666667,84.26666667,"1",46.516339263916,40.8145876598358,47.6133674812317
"5258",53.2,53.32,53.64444445,83.9,"2",44.7962667655945,42.7450746536255,46.8786093235016
"5259",44.3,52.54455556,51.42222222,82.86666666,"3",39.9164329433441,40.9918584728241,41.4916106319427
"5260",37,42.31105556,47.26666667,81.98888889,"4",29.7817100095749,30.2918035173416,31.3042961931229
"5261",32.2,41.44816667,47.05555555,82.08888889,"5",29.8146600866318,30.0156189060211,30.315838394165
"5262",28.7,41.59222222,48.35555555,81.98888889,"6",29.1545742607117,27.9852461719513,28.0550325012207
"5263",41.4,49.95083333,48.96666667,83.2,"7",39.7585976076126,40.558475394249,41.1997319126129
"5264",43.1,50.27344444,46.06666667,85.68888889,"8",39.2960175514221,39.2512519645691,39.96062541008
"5265",45.2,48.45233333,42.76666667,88.24444445,"9",39.3215072727203,37.9829669380188,39.0205824184418
"5266",45.8,52.85122222,47.55555556,86.51111111,"10",44.9035156226158,42.9091310024262,43.4683189201355
"5267",37.3,45.20738889,37.32222222,92.24444444,"11",36.0046794748306,34.5247883701324,35.6700651788712
"5268",39.2,44.82272222,28.8,98.41111111,"12",36.8342090463638,36.9284564876556,38.3453436183929
"5269",35.5,44.67261111,26.77777778,98.84444443,"13",38.2252705192566,39.2187755489349,38.4213551616669
"5270",37.1,45.33283333,23.57777778,101.9222222,"14",42.4419290447235,41.8578883743286,41.0619569587708
"5271",40.8,45.45105556,22.41111111,101.7,"15",42.5410223197937,40.6955746078491,41.8084892559052
"5272",38.2,42.91122222,22.3,100.0333333,"16",37.2434908008575,36.2908743476868,37.0797501182556
"5273",37,43.03238889,25.56666667,96.06666667,"17",36.842626209259,37.5570487642288,37.0773416137695
"5274",40,43.91972222,29.71111111,92.37777778,"18",37.409216542244,37.0682699108124,37.7240068387985
"5275",39.4,45.31883333,33.05555556,90.12222222,"19",39.9777614402771,39.2395585918427,39.2868252658844
"5276",52.7,50.81661111,35.42222222,88.63333333,"20",48.6193759346008,47.7803371143341,48.6400921535492
"5277",57.3,55.6145,38.53333333,87.44444445,"21",54.1879770946503,52.6738543891907,53.6105172252655
"5278",44.7,54.71166667,41.22222222,86.22222222,"22",52.1843160438538,51.7331849956512,49.181232585907
"5279",35.3,46.65611111,45.04444445,84.93333333,"23",35.9187077093124,37.3659975004196,36.9902355384827
"5280",39.8,47.05066667,50.3,83.36666667,"0",37.5765134859085,35.4872165632248,36.8041975355148
"5281",52.5,48.16177778,56.85555556,81.52222222,"1",39.106432466507,34.6889123153687,39.2921716737747
"5282",48.9,51.87222222,57.66666667,81,"2",36.4009539270401,36.7726416873932,39.7125974416733
"5283",40.8,52.20622222,56.66666667,80.97777778,"3",37.792525510788,38.1112801599503,39.0803263187408
"5284",41.5,51.23033333,55.56666667,81.1,"4",36.955660572052,36.4014168167114,37.5120133495331
"5285",44.7,53.48488889,55.4,81.31111111,"5",43.4698305892944,44.1969626808167,44.2945154571533
"5286",44.9,52.82494444,56.07777778,81.04444444,"6",40.8028891277313,40.3923926734924,41.6858055496216
"5287",44.3,55.56011111,56.26666666,81.43333333,"7",41.6517605876923,41.9249394130707,42.0568482017517
"5288",44.5,53.02911111,50.46666667,84.14444444,"8",40.071196680069,40.56925740242,41.170199174881
"5289",39.2,56.51527778,43.84444445,87.64444444,"9",45.6716345500946,47.7083774089813,45.5903196430206
"5290",43.9,47.78194444,38.41111111,90.27777778,"10",39.814798336029,38.3536972999573,40.1099120140076
"5291",36.1,43.28988889,29.61111111,96.61111111,"11",34.4068912220001,35.832807559967,34.7332120275497
"5292",34.6,43.12388889,25.68888889,100.4666667,"12",35.6051224327087,38.3051115036011,37.6082141017914
"5293",38.4,43.1395,22.13333333,103.6888889,"13",37.2942023658752,36.9221839809418,37.8752414703369
"5294",43.8,44.2735,20.67777778,104.3555556,"14",41.6354525089264,40.2169006252289,41.0114694595337
"5295",37.4,43.28094444,21.33333333,103.2333333,"15",38.4190880584717,38.034013338089,37.6905216217041
"5296",30.7,39.39138889,22.43333333,101.7777778,"16",31.0754317426682,31.5145726585388,31.2301621389389
"5297",30.3,38.74455556,25.81111111,97.56666666,"17",30.7715934276581,31.9271221208572,32.0511742067337
"5298",34.4,40.21188889,29.64444444,92.85555555,"18",32.99741522789,33.4000228500366,33.9657092475891
"5299",35,41.56083333,32.38888889,90.35555556,"19",34.3382958030701,33.9148346757889,33.7173717451096
"5300",39.5,43.5,34.63333333,88.75555556,"20",33.7203208780289,34.1311046552658,35.4532614040375
"5301",40.9,44.17461111,36.85555555,87.4,"21",36.7093763589859,34.5500240898132,35.6084831094742
"5302",29.3,43.87405556,40.11111111,85.63333333,"22",34.2144658327103,31.2774374341965,30.9550161361694
"5303",37.5,45.87933333,43.16666667,84.54444444,"23",35.7777427816391,36.7729152059555,37.3454777860642
"5304",39.3,50.26811111,48.68888889,83.15555556,"0",40.9584665393829,43.3667402362823,41.2703310203552
"5305",37.8,49.79677778,53.03333333,82.05555556,"1",39.4117355489731,40.7239424037933,39.3075740242004
"5306",33.5,47.71355556,56.1,81.34444444,"2",33.4482519674301,33.3261277532578,33.3215059518814
"5307",31.1,46.80344445,58.87777778,80.26666667,"3",31.8112632131577,32.3841139173508,31.7459873771667
"5308",34.6,49.53194444,59.23333333,80.05555556,"4",34.3281793737412,35.3402650308609,34.7686104154587
"5309",37.1,51.38033333,59.78888889,79.82222222,"5",36.8015836620331,37.3887031030655,36.8600154161453
"5310",40.6,53.10061111,59.08888889,79.82222222,"6",39.337982134819,40.0864991664887,40.254680480957
"5311",37.5,51.41072222,56.23333333,80.94444444,"7",35.6668342208862,36.0176619529724,36.2602944612503
"5312",40.2,50.52511111,51.12222222,83.42222222,"8",37.4390664815903,37.7559023094177,37.8833498334885
"5313",33.4,47.90666667,47.17777778,85.22222222,"9",35.734512553215,36.5169337749481,36.2613202524185
"5314",46.3,50.08766667,40.84444444,88.71111111,"10",42.6037097835541,39.8838576412201,41.0811023521423
"5315",36.9,46.16261111,34.38888889,92.14444445,"11",38.8186153793335,36.767189540863,36.8696440982819
"5316",39.4,47.28361111,27.68888889,98.3,"12",40.1298964691162,40.2285149240494,40.5308747959137
"5317",40.7,47.24451533,22.53371648,103.3045977,"13",40.1750107765198,41.5496334552765,41.4032643795013
"5318",50.1,46.51933333,18.5,107.5333333,"14",44.9459121799469,43.079018163681,45.2600953674316
"5319",41,46.01527778,18.2,107.1444445,"15",42.7443600559235,42.7286173725128,42.0985115337372
"5320",36.2,43.2975,19.97777778,104.9888889,"16",37.7385373926163,37.6542163181305,37.0925182819366
"5321",32.9,40.56583333,22.51111111,100.5888889,"17",34.6776760864258,35.8550734901428,34.9770924186707
"5322",60.9,55.63355556,26.03333333,95.2,"18",58.4774026107788,59.1213506031036,59.5821501541138
"5323",40.9,46.52594444,29.52222222,91.92222222,"19",42.5599943447113,41.4781045913696,41.4677139759064
"5324",47.1,48.52705556,30.72222222,90.93333333,"20",46.2445888996124,46.8621802043915,46.5614925098419
"5325",51.7,51.2935,37.06666667,88.61111111,"21",49.2121986961365,48.9479679107666,49.5467920875549
"5326",45.1,51.50855556,40.71111111,86.8,"22",44.8262846946716,44.759842414856,44.9672239303589
"5327",39.4,48.46911111,44.57777778,84.45555556,"23",39.4697344589233,40.2865365314484,39.5010811042786
"5328",34.6,46.792,45.66666667,83.92222222,"0",35.9342776823044,36.310471072197,36.271055727005
"5329",32.4,45.39177778,46.56666667,83.55555555,"1",32.0863110589981,34.2181073570251,34.099269862175
"5330",32.4,44.2625,48.17777778,82.88888889,"2",32.3331294584274,30.8907478952408,32.7553722381592
"5331",29.7,44.60922222,48.81111111,82.84444444,"3",31.4576378202438,33.0259528970718,31.5955901479721
"5332",33.6,44.609,50.87777778,81.38888889,"4",30.8481787872314,31.4896229314804,32.045835814476
"5333",35.6,44.99927778,51.16666667,81.55555555,"5",30.4089953136444,30.9842636537552,32.2288194227219
"5334",41.3,48.83822222,51.92222222,81.06666667,"6",38.8578429603577,37.5874823713303,38.6523743963242
"5335",38,50.62944445,51.41111111,81.44444445,"7",36.6017509174347,37.3662885379791,37.3495850563049
"5336",57.3,62.4025,46.44444444,84.82222222,"8",50.8935694885254,49.1284031963348,50.763006477356
"5337",46.3,53.01522222,39.64444444,88.93333333,"9",45.8313031864166,44.6716902065277,44.9905870437622
"5338",41.6,47.5795,33.04444444,94.33333333,"10",38.8417148590088,39.0865650653839,39.7310064983368
"5339",38.9,45.10833334,25.86666667,100.4888889,"11",39.1973941040039,38.8314373779297,39.1037756443024
"5340",42.6,45.56027778,21.71111111,104,"12",39.4089212989807,39.8910527801514,40.4358529663086
"5341",40.2,44.7674636,19.71111111,105.0222222,"13",40.2679142475128,40.0389649772644,40.3985812664032
"5342",39.6,45.55466667,18.68888889,105.7555556,"14",42.7248330974579,42.9197781467438,41.9402602291107
"5343",41.8,45.34444445,20.53333333,102.3111111,"15",42.589491481781,40.7141075229645,41.9883470344543
"5344",39.5,43.89583333,22.02222222,100.4555556,"16",38.6068636798859,37.7415214252472,38.4347017860413
"5345",40.3,41.91072222,21.51111111,99.41111112,"17",37.3904287910461,36.4512058448791,37.6788500785828
"5346",37.4,42.73116667,23.8,94.88888889,"18",33.8231204175949,35.2217837333679,35.2375394105911
