"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_dl","cvpreds","h2o_dl_m"
"5369",28.2,38.07877778,19.08888889,99.17777778,"17",27.8200812825459,28.1462171876878,27.0487165601048
"5370",28,42.10711111,20.85555556,94.12222222,"18",32.2189956439938,29.2561013856183,28.9763365048411
"5371",36.3,49.32572222,23.31111111,91.17777778,"19",41.025231082103,39.8615904043893,37.7058433261829
"5372",42.2,58.37294444,27.48888889,89.84444445,"20",43.2397621889938,39.4271262184023,40.6732420697309
"5373",47.2,66.30016667,31.4,88.37777778,"21",47.8905230744969,42.5828768411963,45.9656981479088
"5374",37.8,55.24672222,34.22222222,86.74444444,"22",38.2810517413479,35.4465068850294,36.7971086618477
"5375",34.2,47.95022222,33.67777778,85.35555556,"23",35.0481955537058,31.8494746367578,32.7851138791432
"5376",28.3,38.31277778,33.05555556,84.63333333,"0",28.9793756284663,25.7651296380586,26.0879784477796
"5377",28.5,36.17494445,33.85555555,84.14444445,"1",25.7835470119402,23.7889337886199,23.4446201474041
"5378",24.6,32.60088889,35.75555555,83.25555556,"2",21.1010044007896,21.0475248300804,22.1644560745164
"5379",28.3,41.27627778,39.54444444,82.53333334,"3",25.7460624466136,25.4410466188242,25.152578536715
"5380",36.8,49.65677778,43.63333333,81.62222222,"4",32.464133685774,31.91882302517,31.0305085059493
"5381",47.7,59.43922222,44.68888889,81,"5",37.4731925901222,35.6132085756088,33.9100824707624
"5382",59.7,83.31372222,48.88888889,80.93333333,"6",49.4346030773464,44.8572436790368,46.7741529033195
"5383",44.3,68.17427778,48.31111111,81.86666667,"7",39.6627417475736,38.1902490768725,34.4589973434724
"5384",31.1,51.24966667,44.56666667,85.06666667,"8",31.148172231813,30.9170223619723,30.5753908975888
"5385",35.4,46.08183333,37.54444444,89.71111111,"9",30.2259319285257,30.1736082176706,30.9298884484846
"5386",32.5,45.02144445,29.43333333,95.73333333,"10",29.1058458374372,29.4201263392814,29.4531937860502
"5387",34.5,51.12083333,21.05555556,102.4555556,"11",35.0898145414396,34.240700280694,34.8759110619174
"5388",32,46.25877778,17.05555556,105.6111111,"12",32.9558875929267,29.057153054699,29.5651680462619
"5389",29.2,42.70272222,15.23333333,107.9222222,"13",30.8399786547447,27.359762608773,28.1029456878971
"5390",29.2,37.98888889,13.58888889,108.8555555,"14",26.014267134332,25.7024118072529,26.1677118078482
"5391",23,29.40605556,12.64444445,108.7111111,"15",22.3900346367219,20.6405984061347,22.5034437785236
"5392",22.5,26.67400192,11.93908046,107.6605364,"16",22.2359719953504,21.5027697184927,21.7636555863765
"5393",27.3,30.22955556,15.3,103.1111111,"17",22.8651108400465,24.2340033003128,24.1549768294804
"5394",29.6,39.04066667,18.72222222,95.61111111,"18",29.4949610871707,27.1521741286617,27.0996532596886
"5395",42.3,44.92172222,19.98888889,92.5,"19",38.1828181456711,34.8644081780271,35.262869878869
"5396",41.1,52.17922222,22.65555555,90.8,"20",39.2693393664906,38.0650586199506,37.4886191275561
"5397",29.6,35.44727778,25.35555556,88.41111111,"21",29.077872216156,27.8218038322753,26.41705446289
"5398",25.8,34.15208334,29.32222222,86,"22",26.1981676290562,24.4289062401937,25.2041029840252
"5399",37.1,53.24977778,32.3,84.94444444,"23",38.5603721576152,34.9920871340087,35.259491849798
"5400",33.6,51.01933333,32.23333333,84.2,"0",37.0555278800183,34.7244511383159,33.7537894079064
"5401",33.1,49.40344444,34.11111111,83.22222222,"1",34.6135435184502,33.3664025599048,32.1653331557401
"5402",28.4,42.61544445,36.92222222,82.16666666,"2",28.3925430678167,29.2497801615641,28.8009359941937
"5403",28,47.53094444,39.32222222,81.58888889,"3",29.8023224284057,30.0167020321623,30.0902694954234
"5404",42.3,57.84805556,41.66666667,80.86666667,"4",37.3779814151214,33.4230567523346,33.6218886154032
"5405",48.3,65.01761111,44.57777778,80.15555556,"5",40.3566187875998,35.2746815020673,36.663105433504
"5406",54.2,84.40905556,46.46666666,79.97777778,"6",50.3421979298129,45.7807249969948,47.876086458587
"5407",48,86.40944445,44.84444444,81.94444445,"7",50.0876574792754,45.096153988687,47.0082614329686
"5408",46,69.03555556,35.85555556,87.5,"8",43.9616207776727,42.9683524863636,40.6372240512453
"5409",44.4,65.3855,26.37777778,94.01111111,"9",44.8677406971894,42.3551594586734,42.3111825250154
"5410",30.7,46.92711111,18.92222222,98,"10",31.1999196515542,30.6109059682666,30.4889601788553
"5411",28.2,38.57333334,15.02222222,101.5777778,"11",25.9833685089558,26.566812824308,27.1899624325653
"5412",21.3,22.165,10.7,105.6222222,"12",17.3475527259798,15.8677618327052,17.7434729685754
"5413",19.7,21.57127778,9.422222221,107.4555556,"13",17.5977011199205,15.5437010245308,16.8950504183988
"5414",22.3,21.48527778,9.322222222,108.8666666,"14",16.4479111697913,16.9144066237317,17.4220994958095
"5415",30.8,31.1695,10.85555556,108.4333333,"15",23.4111280431062,22.3334767391323,23.6105631550187
"5416",25.2,34.08972222,13.37777778,105.3777778,"16",25.9146289742548,24.0921850601241,25.070147405166
"5417",25.9,31.25594445,15.75555556,101.8777778,"17",23.5723341683226,25.1584743345716,24.5834743403394
"5418",27.5,34.48122222,18.9,95.72222222,"18",25.7685500833953,26.564247399503,25.3717795294647
"5419",31.1,40.98616667,21.35555556,91.97777778,"19",35.3501599679654,32.2088915276423,32.1450996631776
"5420",26.6,35.84638889,25.05555555,89.44444445,"20",27.9978303457786,28.8240089872876,27.4300380879071
"5421",26.9,37.554,30.67777778,87.45555555,"21",29.8176127825614,29.0848140862045,27.2531946394961
"5422",26.8,36.91975,35.03333333,85.52222222,"22",27.5602408886118,24.5950731180341,25.9339966589366
"5423",22.4,33.27394444,38.02222222,84.17777778,"23",25.0309887192091,21.950911021705,22.1375916125195
"5424",22.3,33.26983333,40.31111111,83.25555556,"0",24.6910078872288,21.3006695952662,21.7806091819943
"5425",22.7,32.56766667,42.64444445,82.35555555,"1",21.6455755129332,20.8627914503079,19.7429148572327
"5426",22.1,35.35488889,46.56666667,81.08888889,"2",22.1720113337021,20.979175569163,20.9496493202378
"5427",23.7,38.46244444,49.77777778,80,"3",22.9440387639384,21.9188274829226,20.8681751109055
"5428",35.5,45.053,50.83333333,79.72222222,"4",28.3857328021937,25.8495029915059,26.5193801149578
"5429",34.6,45.76638889,52.23333333,79.03333333,"5",29.2649542345064,29.1537903331727,27.2789303859322
"5430",35.6,53.32127778,53.46666667,78.65555555,"6",30.7231792622302,31.475571871522,29.1584568799147
"5431",30.3,54.90794445,51.04444444,80.63333333,"7",32.8559961755943,29.5051233090916,29.6354511962278
"5432",40.6,58.777,40.44444444,85.86666667,"8",36.5058374478022,32.7475792528836,33.3399721042898
"5433",34.7,46.98316667,28.43333333,92.05555556,"9",32.5978060901025,32.4965099711563,32.7574937040901
"5434",31.7,42.03055556,18.7,99.37777779,"10",27.8806794769551,27.3403436587566,27.5443069266524
"5435",22.1,33.17588889,12.56666667,104.3333334,"11",22.1039837744038,24.299120881325,25.6492697218766
"5436",19.6,29.48844444,10.42222222,107.5888889,"12",22.1702140702215,21.2189066422897,22.3440396346082
"5437",24.2,26.90933333,10.41111111,109.5,"13",21.3132136546332,19.5318153776713,20.0874486025359
"5438",24.2,26.12509579,9.547126437,110.9314176,"14",19.2800823241468,17.4427500229461,20.0485909678774
"5439",14.5,21.50618996,8.533333333,110.8784946,"15",17.211960865205,17.580700249964,17.9529017192549
"5440",22.8,20.32683333,8.633333333,109.6111111,"16",18.9242658736566,19.7424719199161,18.3071712902987
"5441",15.7,20.65022222,10.25555556,104.8777778,"17",16.8534258073443,20.0495679592311,19.7406839708042
"5442",20.8,27.25833333,13.85555556,98.01111111,"18",19.2725379371466,22.3794303819104,22.4359535039731
"5443",52.7,66.15077778,19.36666667,93.14444444,"19",51.8192230408021,45.20591969982,49.010931209289
"5444",29.2,42.67805556,25.01111111,90.18888889,"20",32.9216366374999,30.9025619000353,32.4410220269497
"5445",28.9,41.641,31.43333333,87.61111111,"21",32.2562805052513,28.68904443383,30.3526735555492
"5446",25.9,44.35244444,35.83333334,85.9,"22",31.7589225870272,27.7132967271913,30.0937118899088
"5447",25,44.10172222,40.03333333,84.1,"23",31.3907276238006,26.4456309647939,29.5649842916576
"5448",25.8,47.34266667,45.55555556,82.35555555,"0",31.9666831149981,29.768049501166,29.8277535345803
"5449",29.3,51.5875,50.5,81.11111111,"1",31.1909421350345,28.2961572497522,29.2112209301089
"5450",31.9,59.29277778,53.85555556,80.17777778,"2",34.0864308088988,33.2934377829363,31.9079632575596
"5451",33.6,65.95355556,56.41111111,79.36666667,"3",37.5311474371507,35.679054234956,33.6688360036844
"5452",34.9,70.77294445,56.01111111,78.97777778,"4",40.3837067177711,35.1392994964351,37.4184901529314
"5453",37.9,71.65427778,54.97777778,78.67777778,"5",41.1541546101983,38.8699489099128,38.5482202265045
"5454",37.9,74.07322222,55.04444444,77.94444444,"6",41.3458700795898,37.3965609125026,37.3159596541001
"5455",40.4,77.99416667,52.92222222,79.12222222,"7",43.2456009024394,39.0346297488074,38.5693143616584
"5456",42.8,77.59144445,44.1,84.2,"8",45.7840994927382,42.1539203756375,43.5268204521446
"5457",39.3,62.44083333,30.42222222,92.84444445,"9",42.0895346741087,37.5146213398634,39.5137620004146
"5458",37,50.55172222,19.24444445,100.0666667,"10",33.2615325181424,32.0242450037269,33.4279340067272
"5459",37.1,51.6385,14.94444445,105.1111111,"11",35.5652340549892,33.6675130284674,34.9912749968292
"5460",32.6,41.03783333,13.37777778,107.7555555,"12",29.6212334263222,27.3607079515965,26.9870055024024
"5461",24.3,36.08888889,12.22222222,109.2222222,"13",26.9708747435491,25.1136408920327,25.3370051750081
"5462",21.8,29.3605,9.777777778,111.5111111,"14",21.151819381642,22.1251561393045,21.9566365056955
"5463",22.4,27.36572222,9.866666667,111,"15",21.0523506606801,22.1593733348472,21.3496136360206
"5464",17.9,27.46583333,10.77777778,108.2333333,"16",22.6301401939276,21.6224598006953,22.2426687365275
"5465",24.6,29.72966667,12.96666667,103.7444444,"17",22.4372607326956,23.125972011832,23.9455547751345
"5466",27.4,39.71422222,17.28888889,96.74444444,"18",29.8665113900007,28.9066391858232,27.306293560149
"5467",39.4,54.94783333,25.12222222,91.78888889,"19",44.3223334160549,42.3893305855505,40.6293162587906
"5468",36.3,58.90938889,30.68888889,88.68888889,"20",43.429264544562,39.4112251042001,40.6411694761853
"5469",37.4,51.84791667,34.33333334,86.31111111,"21",37.8226322267198,35.1988245979649,34.947870996851
"5470",29.1,46.68505364,39.77624521,84.03639847,"22",32.4083640455188,30.4407066730112,31.3814386488383
"5471",25,43.01008244,44.2250896,82.46021505,"23",29.7894514954595,25.462802137683,27.7211364130024
"5472",22.9,42.19538889,48.62222222,80.85555555,"0",28.2710620981142,23.6285305941021,24.6682542578321
"5473",22.6,43.63255555,50.8,80.01111111,"1",26.7662798101315,26.2164316484451,23.40563843377
"5474",20.9,44.15144444,53.76666667,79.11111111,"2",26.3578970985564,24.8978177775126,24.3591829314367
"5475",22.5,47.25327778,55.5,78.14444444,"3",26.9695497066661,25.8590635008217,25.2498050074636
"5476",26.2,46.79161111,57.08888889,77.33333333,"4",27.7671456258086,26.1410090281277,24.8405391175922
"5477",25.3,48.29361111,57.28888889,76.94444444,"5",29.121425245487,25.831071784939,27.4595407555939
"5478",29.9,52.20816667,57.16666667,76.62222222,"6",29.2794240161502,28.9871438689862,28.4507421434684
"5479",28.9,58.02638889,54.5,77.66666667,"7",33.2278144058001,31.7934549322964,29.457651325137
"5480",29.9,50.1715,45.35555556,82.54444445,"8",30.0351087517087,29.497180130874,29.8480747116988
"5481",29.3,44.91994828,35.82911877,88.78237548,"9",29.7368727616363,27.1388785308479,30.667527969707
"5482",25.4,38.28967205,26.56415771,95.15053763,"10",25.0416933335331,25.3471642584468,26.0879450594136
"5483",24.6,29.925,19.27777778,100.4888889,"11",19.9950283731992,21.687147527326,23.5551771841121
"5484",20.5,24.45744444,14.64444445,105.7111111,"12",18.999401890403,18.7560898271253,18.8269906489463
"5485",20.3,21.31244445,10.82222222,109.7333333,"13",17.7811934536598,15.8371762793486,16.5002957671151
"5486",13.1,17.39744444,9.811111112,110.9444444,"14",14.3416599026742,15.9700226675034,15.0873274210727
"5487",15.3,20.36411111,10.71111111,111.1222222,"15",16.6469250056526,17.6839542818751,17.110674262965
"5488",13.1,22.28555556,11.45555556,108.6444445,"16",19.9885499673863,19.3347568311667,19.2143702368724
"5489",21.5,20.48594445,15.28888889,104.1111111,"17",17.0588207042249,18.8999360173566,19.3794049082331
"5490",32.5,30.69055556,21.5,96.52222222,"18",23.0559654503733,24.8600100786183,24.0466747348561
"5491",29.3,38.7065,26.77777778,92.73333333,"19",33.4263829679616,33.6146708880098,30.5561401710508
"5492",25.7,35.42138889,32.27777778,90.12222222,"20",28.3399304170177,28.1605300785416,27.5006853420634
"5493",18.2,33.38805556,37.12222222,87.42222222,"21",26.7268842361092,24.0958708025779,24.87965059117
"5494",22.1,38.58066667,40.88888889,85.64444444,"22",27.9846742987326,24.4473781561738,26.3080327151006
"5495",21.6,39.33211111,41.98888889,84.68888889,"23",28.2083350524762,23.7294931992815,25.1847563446196
"5496",27.2,43.2025,44.72222222,83.51111111,"0",29.9876967860573,27.5217160888018,27.0606410571252
"5497",26.2,48.24594445,50.97777778,81.92222222,"1",29.3420408237539,29.2079317906683,27.0016119217743
"5498",30.4,46.61694444,55.5,80.42222222,"2",27.2880434809613,25.2671812477965,25.1319240761756
"5499",28,45.60911111,57.14444445,79.01111111,"3",25.8806783800023,21.7651535672403,23.1451411710728
"5500",24.4,44.99766667,57.3,78.15555555,"4",26.846360435252,24.97993142892,23.3207076377697
"5501",26.3,50.24527778,58.26666667,77.96666667,"5",29.6447946430553,27.3879590348029,28.3330902751934
"5502",27.5,53.83522222,56.95555556,77.37777778,"6",30.1560646752111,28.9310232644915,28.8037993452321
"5503",25.1,56.05255556,53,79.01111111,"7",32.8173988098491,29.1891329152557,29.4109765329753
"5504",21.8,35.7705,40.4,83.77777778,"8",22.2394749979327,25.3155124727307,21.4824970988573
"5505",20.5,22.90488889,29.04444444,90.66666667,"9",13.9750926762825,17.5801302561314,17.7629256291
"5506",18.7,26.96845211,21.88773946,96.35325671,"10",16.9415601478414,18.4729913758524,20.7963826342553
"5507",13.9,16.724819,15.51792114,101.1311828,"11",10.3513615032426,12.2013774555078,14.6672013094242
"5508",12.9,14.90566667,14.17777778,103.5222222,"12",12.4663760537066,14.1868995996735,13.1566164434984
"5509",15.6,14.2247682,11.49272031,106.1206897,"13",12.5538788030967,13.8484268667387,12.9020495452633
"5510",15,16.42684291,11.4348659,107.1923372,"14",13.3920982282387,13.7606105843376,14.4937857296219
"5511",16.5,17.75301792,11.52831541,107.3430108,"15",14.6591577527044,15.0309926516083,15.8211285477645
"5512",11.1,14.86883334,11.87777778,104.5888889,"16",15.6348910515518,16.8765083555083,15.2470704833064
"5513",16.6,16.97433333,14.01111111,101.0888889,"17",14.7919503530495,16.899206383216,17.8821103339872
"5514",23.6,27.19255556,20.12222222,93.93333333,"18",19.7603158111484,21.0359006284764,22.4935381775289
"5515",20.5,30.80783333,24.53333333,90.21111111,"19",27.5986105157311,26.7230687386318,25.606774597461
"5516",20.9,31.36705556,26.38888889,88.52222222,"20",24.6523175369491,25.6305666363959,25.4241684137387
"5517",23.4,37.61483333,32.1,86.6,"21",29.6036897600165,29.4924150498704,27.1758480502231
"5518",22,35.20427778,36.77777778,84.7,"22",26.297843528222,23.3713107376507,25.0171740484526
"5519",21,34.45505556,40.02222222,82.84444445,"23",25.4052162802697,22.7886979278915,21.9648635750084
"5520",19.7,35.88072222,42.16666667,81.62222222,"0",25.8487209119591,22.1624989418409,22.3650393206005
"5521",27,39.2005,44.35555555,80.35555555,"1",25.5654364943543,24.2409643946712,21.9525373696187
"5522",22.7,41.50916667,47.26666667,79.12222222,"2",25.8798196992005,23.7315322093101,24.9204034152615
"5523",18.2,41.93161111,48.21111111,78.12222222,"3",24.8407064471212,24.724810850356,22.9314702863525
"5524",19.3,36.68055556,45.78888889,77.05555555,"4",24.375899374945,24.9486658802528,21.5171039442621
"5525",23.1,39.80238889,45.08888889,77,"5",28.0895105553761,24.2425575222731,23.3528865144848
"5526",24.9,41.48827778,42.88888889,77.02222222,"6",26.1721602102717,28.7575487344658,24.2111301057016
"5527",25.1,44.92105556,40.77777778,79.02222222,"7",28.5722740146739,33.7433444541886,27.520858259137
"5528",21.2,25.81533333,32.12222222,84.77777778,"8",15.3920511639122,20.2989747116979,18.4815471780897
"5529",19,20.45866667,23.47777778,91.41111111,"9",12.5135231049713,13.8563135234496,16.3852497517891
"5530",19.9,19.10188889,16.81111111,96.74444444,"10",11.3600896580196,14.6109556615263,15.6471058028933
"5531",17.2,19.5354387,12.24367816,102.497318,"11",12.2071463267072,17.2295677423399,16.8968954566508
"5532",14,18.50952867,9.487813619,107.6476702,"12",15.2178600144891,15.6650920368767,15.7087930264468
"5533",13.7,18.41844445,8.466666667,109.3111111,"13",15.7336410509805,13.9388184982349,15.1228035778885
"5534",14.7,18.22344444,7.444444444,111,"14",14.6808797691481,15.3224178194305,15.8486545466308
"5535",20.6,20.85466667,7.9,112.0333333,"15",16.824727257154,19.1371098955007,17.5731225634313
"5536",18.4,20.78705556,8.911111111,108.1444445,"16",19.1405890890531,17.8514839318675,18.5899665742881
"5537",21.7,25.298,11.05555556,104.0666667,"17",19.6965621500073,21.1349027938093,22.0201212087578
"5538",38.6,43.62227778,16.27777778,96.58888889,"18",32.9588334739813,30.9291612148086,29.5309054144035
"5539",38.8,47.47338889,19.47777778,92.88888889,"19",39.9476465488038,36.9542844555197,36.8750245877051
"5540",29.2,44.5965,21.2,90.87777778,"20",33.9859690812951,32.9830061562322,33.4534432034054
"5541",24.4,37.09127778,24.78888889,88.66666667,"21",30.2345749618874,28.4036872641567,27.0974454720034
"5542",25.8,40.854,29.48888889,87.18888889,"22",30.4928400950711,27.2742215711879,27.7789651420232
"5543",23.5,40.81083333,33.92222222,85.48888889,"23",30.5933674576432,26.9663272136024,27.4337495017053
"5544",25.8,43.46338889,37.27777778,84.24444444,"0",31.6022109148484,30.1052039884268,28.7978520155595
"5545",26.9,45.69055556,39.92222222,83.33333333,"1",30.9046189082033,31.0033086599127,29.3436979098939
"5546",28.1,48.14055556,42.71111111,82.07777778,"2",30.946632274674,28.9409077462471,30.7318049388441
"5547",28.8,47.59533333,45.81111111,81.07777778,"3",29.1067779775981,28.1512471221304,29.1177204634026
"5548",25.8,45.90788889,46.86666667,80.36666667,"4",29.7087996472579,28.094534691803,28.542288118503
"5549",30.3,53.862,47.15555556,80,"5",34.2601523568311,32.7922014861674,31.587369074731
"5550",32,62.55594445,47.94444444,79.82222222,"6",36.8332761960618,36.2156077505181,32.9020874984761
"5551",46.1,76.4915,45.37777778,82.27777778,"7",44.5042694312632,39.8795200018852,40.4840576472209
"5552",46.2,76.32011111,36.36666667,87.12222222,"8",48.0906307784465,43.2342802918179,45.4679666391957
"5553",48.4,73.16527778,29.56666667,92.33333333,"9",49.0626980250577,48.8462771078111,46.9336578688775
"5554",37.7,57.55722222,23.01111111,97.08888889,"10",37.5269913964704,35.6844826908629,37.673557447979
"5555",32.2,44.09244444,14.35555555,103.9888889,"11",29.9351144590105,31.1298036426826,29.3952373745002
"5556",30.3,40.82244444,10.83333333,109.5111111,"12",29.5230397990659,26.810683718911,26.7994475180489
"5557",39.9,51.40227778,9.166666667,111.6444445,"13",36.4217785704533,33.9149996098339,34.2749912981395
"5558",32.1,46.48172222,9.133333333,111.8888889,"14",30.9674577130144,29.431515446873,30.3647338932297
"5559",31.1,41.075,8.555555556,112,"15",29.6425636965539,27.8565467162217,27.7984310783287
"5560",36.3,45.27611111,9.433333333,108.7444444,"16",31.1177569872956,28.517506482892,28.7754285830851
"5561",33.8,39.2,11.1,104.2222222,"17",27.814506882471,27.5694843500538,27.1008706539695
"5562",39,46.17627778,13.87777778,98.25555556,"18",34.6952333758193,32.9266725516423,31.3323784906122
"5563",46.5,59.18683333,15.53333333,94.52222222,"19",47.7568646632158,43.8279487495523,44.5509405926637
"5564",46.4,62.1065,17.43333334,92.06666667,"20",45.9610184374201,41.8968240430415,44.1854915897326
"5565",48.8,71.79022222,21.66666667,90.31111111,"21",53.2926398558792,50.8100215710693,52.1250234209983
"5566",62.4,83.78872222,21.86666667,88.82222222,"22",59.7244902724684,60.5864113363822,61.3539827148323
"5567",62.1,91.97788889,25.3,87.56666666,"23",65.7100049627522,62.9602943821652,66.0448734173274
"5568",63.2,94.74966667,27.58888889,86.51111111,"0",63.5589152246614,56.7611341566095,64.5818266873641
"5569",65.4,99.64266667,28.86666667,86,"1",67.9660757699473,69.9466454065294,67.6931717971686
"5570",40.2,73.14772222,37.72222222,85.36666667,"2",47.4036193583519,44.2914310516844,45.8937444062518
"5571",40.7,73.26316667,49.66666667,83.38888889,"3",44.69549712187,39.6871843123604,41.1749667384642
"5572",39.4,77.34761111,52.38888889,82.44444444,"4",45.5735751037421,40.2527231831662,43.5744277007915
"5573",41.2,81.25922223,53.74444444,82,"5",47.0515237398486,42.7139482330079,45.8478833502491
"5574",48,96.30955556,57.08888889,81.5,"6",56.3056234881545,55.5091529257468,52.3571949050717
"5575",50.3,99.97844446,55.53333333,82.56666667,"7",57.0959243269206,53.8088390375222,52.2182718300099
"5576",47.1,94.48005556,49.93333333,85.51111111,"8",54.1744792558372,50.5422083068039,51.7953533239272
"5577",48.2,72.5293295,38.0559387,90.46743295,"9",46.1930507023288,41.1858972672652,44.7007224655915
"5578",45.6,75.75555197,35.85949821,91.30143369,"10",46.7335129985923,42.9875061235415,47.2643490135823
"5579",50.6,80.60194444,32.36666667,95.86666667,"11",55.3217095351504,50.1969859179105,51.8972948089568
"5580",51.1,73.22459962,27.48199234,99.68659005,"12",50.3110617464469,48.1516851100613,50.6755735169179
"5581",46.3,69.61178495,23.03584229,103.9358423,"13",46.9147986725399,48.1186809488301,48.7320367364747
"5582",41.9,61.09922222,19.62222222,105.4333333,"14",39.9848594000572,41.2691762537211,44.9600239438022
"5583",50,58.83761111,23.62222222,101.2666666,"15",40.4581074227367,42.4851797254797,42.0577546539307
"5584",19.8,55.74577778,50.2,83.92222222,"16",30.4679386449305,32.5139387797896,31.6153456093696
"5585",41.8,75.22705556,52.15555556,82.6,"17",42.1130786914551,43.4177927306655,46.4697006060743
"5586",39.6,73.25066667,50.07777778,82.2,"18",49.7417376016801,43.0376808200971,46.3163396148071
"5587",30.5,57.32133333,45.72222222,82.14444445,"19",41.0047673960301,37.9906408907184,36.5924753055418
"5588",35.2,58.0625,44.26666667,82.95555556,"20",40.712151159197,37.9771816406644,37.2512902788378
"5589",32.2,57.23227778,43.58888889,82.7,"21",39.3197477948787,36.4864463054496,35.0337183781277
"5590",28.2,49.09161111,42.84444444,81.95555556,"22",33.1196380276623,30.7142547060259,32.0206366051009
"5591",30.3,51.92066667,43.14444444,81.87777778,"23",35.0995561843633,32.0451344248401,31.8908012381846
"5592",33.1,55.30061111,44.27777778,81.98888889,"0",36.6170042003577,33.0633090122546,32.7476688086527
"5593",34.8,66.50361111,49.82222222,81.11111111,"1",39.7218999718728,36.2247281987264,36.1220592019523
"5594",31.8,65.95627778,51.17777778,81.27777778,"2",38.4582379055933,37.3915595336164,35.9701520409209
"5595",43.5,70.62855555,50.34444445,81.92222222,"3",42.4482667877631,38.4645975608035,38.5069617238811
"5596",37,69.92144445,49.54444444,81.66666667,"4",42.0313106159976,39.0314418322481,38.7816850685461
"5597",46.5,80.09366667,50.3,81.15555555,"5",47.2706024678888,44.6600969016128,45.6874517338936
"5598",52.5,90.95872222,51.65555555,80.9,"6",53.8477522730634,48.6641482794181,50.7132725879945
"5599",47.6,93.72316667,50.48888889,82.38888889,"7",53.9086855414412,48.6505325882571,49.9887311986499
"5600",46.3,92.411,42.57777778,86.33333333,"8",55.6120120185196,52.9078885504378,53.0195094099069
"5601",26.5,45.79422222,27.75555556,92.68888889,"9",31.9028600791005,29.4382364295609,32.3253519600576
"5602",28.8,37.84561111,21.32222222,98.82222221,"10",24.9648539197634,24.1513064009884,26.1333397280586
"5603",29.7,31.43838889,14.87777778,104.9444444,"11",21.0899487988577,23.1094720698906,24.8676966321302
"5604",25.4,31.65672223,11.13333333,110.1666667,"12",23.8251224914936,22.4090719139294,23.4166286260925
"5605",21.9,33.97038889,10.02222222,112.6555556,"13",25.8649728880051,23.4929205811476,24.2989807327276
"5606",27.1,35.4345,9.533333333,112.7,"14",24.6468116255108,25.0210884987666,25.0439966499799
"5607",28.7,37.84422222,10.71111111,111.6444445,"15",27.6855131054796,27.4350575622621,26.6167797775388
"5608",27.1,37.95505556,12.21111111,107.4,"16",27.6655938796432,26.0209983777137,26.2083987144276
"5609",30.6,39.39688889,14.18888889,103.1333334,"17",28.0654577236911,27.8494713995413,27.38571928302
"5610",35.2,56.03511111,18.08888889,97.64444444,"18",42.4626210612687,38.209758217646,40.4761682814754
"5611",62.1,86.56238889,22.27777778,93.98888889,"19",63.2025588369023,64.225349789427,64.5239860643744
"5612",70.7,111.7436667,29.55555556,91.36666667,"20",75.3956051434628,69.7085461718616,79.5782149560132
"5613",37.1,61.24166667,37.96666667,88.52222222,"21",43.8047299911897,42.2714325729511,40.5346807042888
"5614",27.7,52.37055556,40.05555556,87,"22",35.7470568478025,34.5308264669667,34.2597102911801
"5615",29.5,48.47911111,43.38888889,85.9,"23",33.2857333086473,30.5715268864799,31.439507360567
"5616",29.7,46.7785,47.38888889,84.75555556,"0",31.5516608179003,28.570168446948,29.0747714084646
"5617",27.5,48.75383333,50.21111111,84.23333333,"1",29.9621972065509,28.9043813565257,27.8867970583736
"5618",30.1,52.96672222,52.35555555,83.63333333,"2",31.3776212819788,31.0623091512868,30.2663837581881
"5619",25.3,52.72277778,52.52222222,83.02222222,"3",31.346974485367,27.6203900495599,29.9869014847414
"5620",26,50.00383333,50.96666667,82.84444444,"4",31.0761724713063,29.1727492514709,29.847058296561
"5621",29.9,49.30711111,51.24444444,82.08888889,"5",30.9190027218137,27.4376056287017,30.0287773961747
"5622",27.6,47.09077778,50.82222222,81.75555556,"6",28.4003181149997,27.7097531229349,29.2414806323617
"5623",19,36.71111111,44.44444445,82.15555555,"7",23.2875915218189,23.9116473746728,22.5486818535502
"5624",17.4,33.38433333,36.36666667,86.25555556,"8",21.2713846264736,21.5173602402015,21.8511463657552
"5625",21.2,29.06,25.72222222,92.25555556,"9",19.3465540878807,22.0162602277101,22.0920935845182
"5626",18.9,26.30394444,19.64444445,98.23333333,"10",16.6028288669879,19.4932197004657,20.5547125382756
"5627",18.4,26.37716667,15.98888889,102.9555555,"11",17.4293955155131,20.8044026671938,21.7514376766856
"5628",18.9,29.94027778,14.77777778,105.7111111,"12",22.4522670597104,21.2434521164529,22.3963747575436
"5629",22.2,31.04505556,13.31111111,107.7444444,"13",23.7798585016501,20.6660626260502,22.6467622768472
"5630",30.4,34.17966667,11.84444445,110.4111111,"14",23.8802216051419,24.4420325217513,24.4674973120005
"5631",23.5,34.63722222,11.17777778,110.7888889,"15",25.6650916085471,24.8720707819461,25.2769297716169
"5632",29.1,36.64155556,11.42222222,108.5888889,"16",27.0121704531974,25.637819135802,25.793033662605
"5633",31.8,39.0455,12.77777778,105.0777778,"17",27.6194414837948,28.0234151708725,27.2260280047862
"5634",33.3,48.19638889,17.32222222,98.5,"18",36.4059747624561,34.5192974045221,33.7855849308196
"5635",63,93.71955556,23.58888889,93.18888889,"19",67.0175955999732,65.6897410735567,70.5032653985688
"5636",48.3,80.59183333,25.12222222,91.8,"20",57.9138328652207,58.8889945763314,56.9271372029095
