"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_nn"
"4788",24.5,32.29122222,9.833333331,103.2666667,"12",23.5220821348255
"4789",27.5,31.56866667,7.966666666,106.9333333,"13",24.5447662996155
"4790",28.4,33.16772222,7.711111111,108.2333334,"14",23.9714931567791
"4791",29,32.31688889,7.377777778,107.7222222,"15",24.6347431385956
"4792",20.5,28.15316667,7.5,105.0111111,"16",23.3408530479078
"4793",23.8,30.6065,9.144444445,100.7555556,"17",26.520284816864
"4794",47.5,49.10916667,13.48888889,93.36666667,"18",46.0620293784299
"4795",58,56.72294444,16.84444445,88.66666666,"19",58.6547251695591
"4796",44.8,51.06388889,20.57777778,85.66666667,"20",49.9181414060496
"4797",39.4,41.25661111,25.22222222,83.2,"21",36.9018822290543
"4798",33.7,41.09933334,28.66666667,80.85555555,"22",33.7826099325605
"4799",37.8,44.62511111,33.36666667,78.43333333,"23",36.5306661387305
"4800",33.1,40.7075,35.88888889,76.94444445,"0",31.7131384945702
"4801",29.2,40.62255556,36.4,75.68888889,"1",29.6009690092511
"4802",34.2,42.29022222,38.92222222,74.35555556,"2",29.3946689326095
"4803",35.8,42.39911111,40.93333333,73.2,"3",29.3433188596505
"4804",35.3,43.07783333,41.3,72.58888889,"4",29.5566676714575
"4805",38.3,46.87494444,43.21111111,71.88888889,"5",33.812546424088
"4806",37.7,47.54122222,41.11111111,71.02222222,"6",33.4993605958012
"4807",43.9,57.24616667,41.46666667,71.81111111,"7",42.1646274029498
"4808",38.4,50.3635,32.91111111,76.33333333,"8",34.9417839539145
"4809",33.4,39.71144445,25.32222222,83.06666666,"9",34.0071514967065
"4810",35.8,41.31222222,21.88888889,90.28888889,"10",30.6350559844524
"4811",29.9,34.31455556,15.16666667,96.93333333,"11",23.4762346637817
"4812",27.2,32.27605556,11.4,101.9666667,"12",23.548815711663
"4813",26.5,28.70044445,8.722222222,105.7111111,"13",23.3334054370004
"4814",21.4,29.007,7.377777778,107.8333334,"14",23.3203387833964
"4815",24.5,29.38816667,6.688888889,107.3777778,"15",23.930626265525
"4816",24.3,25.97488889,6.177777778,106.3777778,"16",22.3958650618985
"4817",29.3,31.37694445,7.688888889,102.1,"17",26.3565067282279
"4818",26,32.24627778,11.25555556,93.41111111,"18",26.9934153501712
"4819",45.4,45.82772222,14.38888889,88.51111111,"19",42.2541005624588
"4820",42.4,44.74544445,17.03333333,85.88888889,"20",40.5911589012152
"4821",40.4,44.661,25.87777778,82.84444444,"21",39.455434525366
"4822",37.9,43.35927778,34.3,80.12222222,"22",34.7235494791118
"4823",35.6,44.141,38.18888889,77.93333333,"23",35.0199087202814
"4824",35.8,45.51161111,41.23333333,76.22222222,"0",36.3354515140742
"4825",38.5,46.82577778,42.57777778,75.3,"1",33.6356610950666
"4826",40.2,46.71966667,43.28888889,74.45555555,"2",33.5171150146477
"4827",42.6,45.78794445,43.2,73.9,"3",33.1506829944197
"4828",32.7,44.29816667,43.55555556,73.37777778,"4",30.4770887873844
"4829",38.7,45.6915,43.5,72.9,"5",32.3752322589106
"4830",43.2,51.29338889,44.18888889,72.31111111,"6",37.8315444234703
"4831",49.4,60.71405555,43.55555556,73.16666667,"7",45.1878128714744
"4832",55.7,59.05683334,35.23333333,78.23333333,"8",45.8770869196503
"4833",43.1,50.70222222,27.87777778,85.32222222,"9",42.4594292160831
"4834",40.4,43.98838889,22.77777778,90.64444444,"10",33.5089289800271
"4835",33.5,39.6115,17.11111111,96.9,"11",27.830004781019
"4836",29.3,38.39083333,13.87777778,100.9111111,"12",27.6148438681209
"4837",29.4,35.19522222,12.04444445,103.9666666,"13",24.6809502975762
"4838",25.7,33.14011111,10.41111111,105.6222222,"14",24.0148626943381
"4839",26.2,32.32972222,9.766666667,106.4888889,"15",24.72237868392
"4840",31.8,33.64338889,10.67777778,104.6666667,"16",24.0186270639014
"4841",30.4,34.23955556,13.02222222,99.45555557,"17",26.9547735501918
"4842",41,46.84466666,17.88888889,92.18888889,"18",43.7843764462496
"4843",54.9,55.9025,21.8,88.17777778,"19",57.8194679291395
"4844",46.5,57.83155556,25.43333333,85.93333333,"20",58.9759581099534
"4845",38.5,47.92883333,30.58888889,83.25555555,"21",43.2746593226291
"4846",32.7,43.20461111,34.2,81.05555556,"22",34.6460306303532
"4847",36.7,43.93255556,38,79.35555556,"23",34.9105556710613
"4848",39.1,49.08983333,41.38888889,78.24444445,"0",41.2972735497441
"4849",39.8,52.39738889,45.33333333,76.58888889,"1",41.0950857025891
"4850",36.4,52.87861111,48.21111111,75.03333333,"2",40.9400434689204
"4851",45.5,57.74166667,50.24444444,73.98888889,"3",45.4511866467609
"4852",46.9,57.32366667,50.31111111,73.31111111,"4",44.7596006982609
"4853",45.8,56.8285,48.38888889,73,"5",45.9392353099515
"4854",48.4,61.47094445,48.42222222,72.72222222,"6",46.3878277590342
"4855",43.7,60.36227778,45.88888889,73.85555556,"7",44.5354302370865
"4856",45.7,56.32172222,41.77777778,77.64444445,"8",40.8120338644457
"4857",48.4,56.16488889,35.12222222,83.96666667,"9",47.8332608821072
"4858",47.7,55.20938889,29.08888889,90.45555555,"10",47.822436765196
"4859",43.8,46.67666667,22.84444444,96.65555556,"11",36.7076211825331
"4860",32.5,41.57666667,17.11111111,102.0444444,"12",30.7988433559619
"4861",30.4,36.74861111,13.67777778,104.2666667,"13",26.4542802244158
"4862",24.4,32.72122222,10.86666667,107.8555555,"14",23.7905088415079
"4863",30.7,35.06422222,11.55555556,108.3333333,"15",24.2877207832474
"4864",25.4,35.04933333,13.01111111,104.7777778,"16",23.9110546267521
"4865",29.7,36.39077778,16.08888889,99.18888889,"17",28.3998306115883
"4866",35.9,42.20472222,21.08888889,91.98888889,"18",37.304193558428
"4867",77.6,88.957,24.66666666,88.36666667,"19",92.0303669564455
"4868",47.9,54.52861111,29.74444444,85.05555556,"20",53.2112621605391
"4869",40,47.31616667,34.02222222,82.08888889,"21",41.6464729350061
"4870",40.2,47.714,38.48888889,79.65555556,"22",39.4204595835378
"4871",46.2,52.35888889,43.61111111,77.94444445,"23",44.841298827674
"4872",49.4,64.33777778,48.91111111,76.23333333,"0",55.6418822767199
"4873",41.6,60.20161111,51.92222222,74.87777778,"1",47.3650973853743
"4874",43.4,55.46911111,53.61111111,73.87777778,"2",42.9963238313311
"4875",47,57.22811111,55.92222222,72.84444444,"3",43.4470890215043
"4876",51.1,65.98805556,58.13333333,71.92222222,"4",51.4199522207633
"4877",54.6,69.36122222,58.83333333,71,"5",55.3243533814468
"4878",53.7,71.32305556,58.51111111,70.95555556,"6",52.8216201918892
"4879",51.9,73.15177778,56.88888889,71.2,"7",54.047566119121
"4880",56,69.27355556,50.15555556,74.8,"8",50.8235654514595
"4881",46.7,56.34133333,37.64444445,82,"9",47.1336152933006
"4882",36.6,42.56588889,24.15555556,90.55555556,"10",31.6940255022922
"4883",31.1,35.65738889,14.94444444,97.2,"11",23.8944841376881
"4884",27.1,31.61255556,10.6,103.2444444,"12",23.5522059761727
"4885",24.6,30.14438889,8.488888889,106.2888889,"13",24.2069867628374
"4886",18.1,28.381,7.288888889,107.1333333,"14",22.9594523698909
"4887",22.9,27.30322222,6.711111111,106.9555556,"15",22.8887265634279
"4888",19,20.82296667,6.7,104.9738889,"16",20.6213117100253
"4889",30.4,26.72638889,7.644444444,101.5444445,"17",24.7904840319245
"4890",34.5,36.24388889,13.11111111,93.06666667,"18",31.6918376192821
"4891",45.3,48.32555556,17.38888889,87.93333333,"19",46.6114099588281
"4892",44.3,45.70977778,20.56666667,84.82222222,"20",42.2504102331767
"4893",35.6,41.31894444,28.04444445,81.71111111,"21",36.2727501213244
"4894",36.9,43.48195402,34.57471264,79.33333333,"22",34.7353168835925
"4895",35.4,43.85211111,39.87777778,77.45555555,"23",34.2372769574707
"4896",36.4,45.70716667,43.74444444,76.36666666,"0",36.0684291170612
"4897",30.1,45.12983334,51.26666667,74.41111111,"1",29.4334967255613
"4898",28.9,45.08011111,57.56666667,73.02222222,"2",28.3271967233172
"4899",21.1,44.29255556,58.11111111,72.26666667,"3",28.0019371540754
"4900",27.9,44.57961111,57.55555556,72.02222222,"4",27.9813929003776
"4901",25.8,44.46322222,56.77777778,71.97777778,"5",27.9963094703306
"4902",32.5,49.18777778,58.92222222,71.22222222,"6",33.4697259726765
"4903",36.3,55.30311111,58.06666666,71.74444444,"7",37.616073272366
"4904",32.3,48.19088889,50.14444444,75.7,"8",28.1944732615367
"4905",30.9,45.75411111,39.8,82.5,"9",33.2544411619186
"4906",32.5,41.12372222,27.87777778,89.26666667,"10",29.3527510629357
"4907",29,34.03883334,19.37777778,96.23333333,"11",22.9658973002779
"4908",18.4,24.98338889,11.35555556,102.2777778,"12",19.9886078319781
"4909",18.6,20.49233333,9.277777778,104.8444444,"13",19.1907117414281
"4910",13.1,14.09761111,6.666666667,106.1777778,"14",16.6072293320236
"4911",20.6,16.68927778,7.033333333,106.6888889,"15",19.1143302668799
"4912",19.4,17.29072222,8.511111111,104.6,"16",19.4272743934504
"4913",17.2,18.40094444,10.14444444,100.2888889,"17",21.7837533075018
"4914",25.2,32.00311111,15.71111111,92.42222222,"18",27.3778706581313
"4915",45.3,43.28222222,17.82222222,88.01111111,"19",40.6675466789841
"4916",29.7,34.52822222,31.45555555,84.93333333,"20",34.0019065457906
"4917",30.8,38.85788889,39.11111111,82.41111111,"21",33.06198581476
"4918",39.9,48.2615,44.31111111,80.4,"22",39.0000862632392
"4919",40.5,52.65677778,49.8,78.84444444,"23",44.0450101108769
"4920",45,52.81494445,54.68888889,77.52222222,"0",42.881887240699
"4921",42.5,53.1375,57.05555556,76.17777778,"1",39.4135580393959
"4922",38.2,54.10788889,58.31111111,74.98888889,"2",40.6601730528072
"4923",33.4,53.71955556,59.16666667,73.85555556,"3",39.4688003050664
"4924",38.1,55.35555556,60.3,72.98888889,"4",40.6863288776187
"4925",38.2,54.87783333,59.42222222,73,"5",41.2221051364643
"4926",37,50.80566667,58.9,72.98888889,"6",35.497834221626
"4927",30,49.0555,57.46666666,73.37777778,"7",31.3818467786787
"4928",39.2,50.48172222,52.83333333,76.83333333,"8",30.8947983882883
"4929",36.4,46.30522222,42.25555555,83.36666667,"9",33.4173503959944
"4930",26.8,37.62033333,31.64444445,89.76666667,"10",27.1676475085719
"4931",24.7,31.58622222,22.52222222,95.87777778,"11",21.8165484199676
"4932",21.1,28.40866667,17.17777778,100.7333333,"12",21.8627628920978
"4933",20.6,27.49988889,13.3,103.8666667,"13",22.4692774304817
"4934",23.2,26.05211111,13.27777778,104.1777778,"14",21.3028400658785
"4935",17.1,24.15055556,13.68888889,104.0111111,"15",22.0510830041776
"4936",17.5,21.06266667,13.54444444,103.3222222,"16",21.0471541258125
"4937",18,23.96144445,17.75555555,97.87777778,"17",24.0082711937009
"4938",19.3,31.79305556,24.82222222,89.87777778,"18",27.9839017067841
"4939",28.8,41.17405556,29.07777778,86.57777778,"19",39.2416178463419
"4940",34,41.89688889,32.62222222,84.45555556,"20",34.9886549148083
"4941",43.4,47.13705556,38.58888889,82.17777778,"21",40.6219246230632
"4942",37.3,50.14527778,44.88888889,79.91111111,"22",41.3544649217005
"4943",43.4,54.6355,50.11111111,78.33333333,"23",46.7500106980846
"4944",43.3,57.11888889,55.22222222,76.82222222,"0",47.4211443852993
"4945",37.2,55.07438889,57.7,75.62222222,"1",41.058595747909
"4946",41.2,55.94511111,56.28888889,75.27777778,"2",43.4262961642389
"4947",39.1,54.64761111,55.42222222,75.35555556,"3",41.2920410588575
"4948",40.6,54.73088889,56.02222222,74.56666666,"4",40.9333859383406
"4949",38.4,56.86761111,58.56666667,73.48888889,"5",44.0104040722904
"4950",39.9,60.83809784,59.81841817,73.01149425,"6",43.7909305912761
"4951",38.2,59.51238889,58.42222222,73.81111111,"7",41.8350349137113
"4952",39.1,53.51222222,52.84444444,76.56666667,"8",34.7315968124431
"4953",39,49.62194445,42.47777778,82.56666666,"9",37.4634012708854
"4954",38.6,48.89016667,33.44444444,88.61111111,"10",38.367184258799
"4955",32.4,43.4535,23.85555556,96.83333333,"11",31.7976983755283
"4956",31.3,41.27338889,19.77777778,99.06666668,"12",30.6623264884808
"4957",31,39.08927778,17.31111111,101.3666667,"13",28.1375310995773
"4958",25.9,36.76561111,15.46666667,103.1444444,"14",26.2069822459662
"4959",22.7,33.68672222,14.81111111,102.7555556,"15",24.4868388431733
"4960",26.3,34.60361111,15.51111111,101.4111111,"16",24.3466400542618
"4961",29,36.59538889,19.34444444,96.22222222,"17",29.0218596871912
"4962",42.7,45.19844445,24.16666667,89.94444445,"18",42.334500797794
"4963",51.9,56.51627778,28.44444445,86.77777778,"19",58.1207360926256
"4964",42.7,51.42394445,32.42222222,84.33333333,"20",47.9966325898404
"4965",35,46.94644445,37.15555555,82.33333333,"21",40.6124541409681
"4966",28.7,46.83527778,44.36666667,80.54444444,"22",37.0890342147269
"4967",25.6,42.55838889,51.36666667,78.76666667,"23",30.1373093238287
"4968",25.1,41.91305556,55,77.91111111,"0",28.701112414522
"4969",24.5,43.53994444,56.8,76.97777778,"1",26.3781766770522
"4970",27.4,45.2475,57.26666667,76.43333333,"2",28.9291999389977
"4971",28.3,47.9695,58.44444445,75.92222222,"3",33.2314123965534
"4972",29.6,48.38011111,59.12222222,74.9,"4",32.8744778871663
"4973",31.3,49.41066667,59.48888889,74.01111111,"5",34.4344029092932
"4974",32.1,51.62738889,59.67777778,73.8,"6",36.3126173436194
"4975",35.5,59.43872222,59.1,74.42222222,"7",41.7530286717745
"4976",30.5,52.12816667,51.56666667,77.6,"8",33.3960482965336
"4977",33.4,46.04377778,39.81111111,83.04444444,"9",33.6591298385607
"4978",30.3,45.20255556,31.82222222,88.67777778,"10",33.283180901767
"4979",32.3,43.38022222,25.03333333,94.53333333,"11",31.8512034056089
"4980",29.6,41.53733333,20.38888889,98.27777777,"12",31.0471729672662
"4981",28.9,38.65616667,17.42222222,99.85555557,"13",28.0341475914969
"4982",26.4,38.41288889,17.17777778,100.8,"14",27.2264663073057
"4983",22.9,36.83988889,17.66666667,99.66666668,"15",25.2642491059996
"4984",23.4,33.97044444,16.63333333,99.91111111,"16",24.6257007529578
"4985",24.8,37.15127778,19.92260536,94.8118774,"17",29.8528681741612
"4986",28.9,39.93,23.44444444,88.84444444,"18",35.9903496413498
"4987",40.7,48.64005556,28.71111111,86.04444445,"19",46.7471166861917
"4988",37.3,46.43294445,33.64444445,83.91111111,"20",40.790438076719
"4989",35.3,45.93333333,38.45555556,81.66666666,"21",38.9778218438161
"4990",31.9,47.36838889,43.2,79.63333333,"22",37.9682633843812
"4991",30.1,47.64877778,43.91111111,78.94444445,"23",38.5554886000196
"4992",36.5,47.66038889,45.55555556,77.97777778,"0",38.4525621801138
"4993",31.8,47.81905556,48.41111111,76.84444445,"1",33.8554644275365
"4994",33.6,48.62055556,51.07777778,75.77777778,"2",34.5587464465551
"4995",33.3,49.50822223,56.35555556,74.98888889,"3",35.5672790187145
"4996",31.4,49.9955,60.76666667,74.08888889,"4",34.4309642243564
"4997",30.6,49.34955556,60.41111111,74.02222222,"5",34.2125740461102
"4998",35.5,55.96155556,59.68888889,73.51111111,"6",40.1758072992155
"4999",36.6,51.08055556,58.66666667,73.72222222,"7",33.26126431701
"5000",35.2,49.24661111,51.71111111,77.94444445,"8",29.7399337163508
"5001",35.3,47.666,42.05555556,83.96666667,"9",35.2704067974967
"5002",46.3,52.1475,33.04444445,90.94444444,"10",43.4893817252201
"5003",44.7,62.64416667,25.78888889,96.4,"11",55.9978614405686
"5004",40.4,48.03005556,18.71111111,102.6555556,"12",40.4978095620394
"5005",30.4,42.22332923,12.85796387,106.8300493,"13",31.7928498292376
"5006",36.2,41.61644445,11.65555556,108.1222222,"14",31.9397560662261
"5007",29.1,38.41533334,12.28888889,106.7111111,"15",28.4979660681733
"5008",23.8,29.89744445,10.85555555,104.8111111,"16",23.9712873082627
"5009",24.1,31.14111549,13.31609195,100.9919267,"17",26.7746434867666
"5010",34.4,39.71544444,19.71111111,94.25555555,"18",33.9951446238961
"5011",58.8,55.27916667,22.63333333,91,"19",56.7053401482082
"5012",58.2,54.84683333,24.21111111,89.34444444,"20",54.7298213802074
"5013",50.1,63.27311111,30.57777778,86.4,"21",64.5878074059401
"5014",27.3,37.09216667,38.84444444,83.44444444,"22",30.2846143352717
"5015",23.6,36.04483333,41.67777778,81.98888889,"23",29.8854392479797
"5016",27.8,38.40622222,44,81,"0",28.5857201660225
"5017",37.5,47.49238889,45.74444444,80.12222222,"1",34.4234624928041
"5018",35.8,48.1655,49.9,79.17777778,"2",34.5326107846526
"5019",34.5,45.65438889,53.45555556,78.3,"3",31.2943026672182
"5020",29.7,44.47431034,54.47167488,77.81978653,"4",28.9060546905313
"5021",24.9,40.79231938,55.48768473,76.87397373,"5",25.6644471074319
"5022",22.1,41.86911111,53.9,76,"6",26.2699547321865
"5023",25.5,43.67627778,53.76666667,76.66666667,"7",27.1537521450847
"5024",37.6,47.48877778,49.41111111,80.65555556,"8",28.2915332682702
"5025",41,51.54761111,40.45555555,87.48888889,"9",41.2978348107964
"5026",41.1,48.7105,30.98888889,94.67777778,"10",39.4792813614202
"5027",37.1,45.4552433,24.76666667,99.62222222,"11",34.9606264576029
"5028",28,37.43461111,19.52222222,103.0777778,"12",27.3117687603296
"5029",24.8,33.52314723,16.29272031,105.8709907,"13",24.5529867384853
"5030",18.9,32.24827778,16.6,103.9666667,"14",23.7659219486538
"5031",20.9,27.65861111,13.82222222,106.0666667,"15",23.402591674414
"5032",25.4,28.33711111,13.68888889,104.4,"16",23.7521932474767
"5033",18.8,28.84494445,17.24444444,98.7,"17",26.0182727386372
"5034",27,35.05805556,22.93333334,92.9,"18",30.9168352173473
"5035",34.4,41.74677778,28.55555556,88.81111111,"19",39.40400103402
"5036",29.5,39.48922222,34.1,86.02222222,"20",34.324253651997
"5037",26.7,36.39861111,37.52222222,83.98888889,"21",34.8365037720574
"5038",24.5,35.74338889,39.07777778,82.86666667,"22",30.3535194880841
"5039",25.9,37.60588889,42.03333333,81.55555556,"23",29.724910924092
"5040",25.7,41.25916667,46.31111111,80.48888889,"0",29.9646887360531
"5041",26.9,40.76922222,49.55555556,79.46666667,"1",25.2271899854833
"5042",30.5,43.09027778,53.58888889,78.4,"2",26.8630298490909
"5043",28.9,43.51833334,53.71111111,78.66666667,"3",28.4160606635032
"5044",27.8,44.60033333,54.65555556,78.16666667,"4",29.0745224263421
"5045",29.3,46.4835,55.75555555,77.98888889,"5",31.5820602571362
"5046",35,50.58477778,56.28888889,77.97777778,"6",35.5983640032573
"5047",44.2,57.86261111,55.48888889,78.85555556,"7",41.1590263877474
"5048",40,58.43710537,50.83065134,81.11226054,"8",41.437689480179
"5049",44,52.3745,38.27777778,87.54444444,"9",42.9879635317193
"5050",40.6,45.79277778,25.92222222,94.63333333,"10",35.4121285710924
"5051",32.4,40.2925,20.1,98.85555555,"11",28.0470889742293
"5052",28.2,39.48422222,17.51111111,102.9888889,"12",28.1665501638964
"5053",31.9,37.76216667,14.75555556,106.4777778,"13",27.0584786132469
"5054",27.5,37.45216667,13.08888889,107.7,"14",26.3101156332983
"5055",29,38.53527778,13.36666667,105.5333333,"15",28.7227677068222
"5056",24.5,38.07888889,13.95555556,103.9666667,"16",26.7575402282675
"5057",28.3,38.461,16.44444444,99.83333336,"17",31.3310801850248
"5058",33,42.61777778,20.68888889,93.52222222,"18",37.1672441540647
"5059",44.5,50.06288889,25.34444445,89.55555556,"19",49.4882184680777
"5060",43.8,54.56505556,33.3,86.66666667,"20",52.7314163321083
"5061",48.4,57.50316667,38.47777778,84.36666667,"21",55.8516491298011
"5062",64.3,79.45877778,43.54444444,82.28888889,"22",73.842281541912
"5063",59.7,77.25138889,47.6,80.54444445,"23",70.0941877275257
"5064",54.1,70.49977778,49.77777778,79.56666667,"0",61.0016681547052
"5065",45.3,63.75922222,52.01111111,78.44444445,"1",50.9142255598195
"5066",39.1,57.57516667,53.57777778,77.07777778,"2",46.1605520924621
"5067",43.2,57.48316667,54.25555556,76.26666667,"3",44.3233131934371
"5068",34.2,56.31055556,57.35555556,75.36666667,"4",42.6554011506288
"5069",38.3,57.08766667,57.24444445,75.05555556,"5",44.8572994845605
"5070",37.6,58.82616667,56.5,74.96666667,"6",42.731751353739
"5071",34.8,58.21927778,55.11111111,75.47777778,"7",41.3141524131306
"5072",33.6,50.95211111,48.38888889,78.75555555,"8",32.7213624453023
"5073",37.9,49.46288889,39.06666667,84.71111111,"9",38.3965341563144
"5074",34.8,44.76383333,30.03333333,90.83333333,"10",33.2367960003886
"5075",31.4,42.19627778,24.92222222,96.24444445,"11",29.9577794542541
"5076",29.2,38.83588889,20.43333333,100.3333333,"12",27.769933347467
"5077",31,36.94372222,18.06666667,102.1222222,"13",27.1616451993052
"5078",21.6,35.84755556,17.98888889,100.9888889,"14",24.0245083193086
"5079",25.6,34.19466667,15.37777778,103.8555556,"15",24.132517796418
"5080",23.4,34.1845,16.25555556,102.0888889,"16",24.1930528741632
"5081",31.3,36.85855556,18.46666667,99.03333333,"17",29.1136381822633
"5082",31.5,40.58266667,23.17777778,92.73333333,"18",35.5613898843724
"5083",43.3,48.82044444,26.84444444,88.98888889,"19",47.5240372616972
"5084",41.7,50.3495,32.35555556,86.78888889,"20",46.8308140582758
"5085",41.8,50.32666667,37.44444444,84.4,"21",45.761328140328
"5086",43.3,53.65888889,45.55555556,81.57777778,"22",46.7344952843598
"5087",38.6,52.76177778,50.22222222,79.82222222,"23",44.256473016011
"5088",39.9,57.72955556,53.5,78.52222222,"0",48.4765992994976
"5089",50.1,70.11561111,55.11111111,77.43333333,"1",55.9574153837003
"5090",42.6,65.73011111,55.51111111,76.94444444,"2",53.218340216959
"5091",35.2,55.31966667,55.24444445,76.11111111,"3",42.0336231381992
"5092",34.5,52.48761111,56.07777778,75.45555556,"4",38.3888811877155
"5093",34.6,53.03105556,57.94444444,75.01111111,"5",39.5358168646149
"5094",35,56.23633333,58.58888889,75.15555556,"6",40.4495748813296
"5095",29.4,52.73161111,55.37777778,76.13333334,"7",35.6570956231494
"5096",39.8,53.66633333,46.94444445,80.3,"8",36.8130599463162
"5097",43.2,51.91133333,37.64444444,86.21111111,"9",42.247167146088
"5098",35.5,47.21244444,28.63333333,92.51111111,"10",37.262547526913
"5099",37.5,45.01138889,22.66666667,98.44444445,"11",34.0615644133867
"5100",35.2,43.10827778,18.32222222,103.1222222,"12",33.186616218215
"5101",28.7,37.90216667,13.86666667,105.5111111,"13",27.1700019467788
"5102",27.7,36.43711878,12.16283525,107.2279693,"14",25.7190467499
"5103",29.3,33.61888889,10.84444445,107.7888889,"15",24.6118167352419
"5104",25.2,32.77605556,11.31111111,105.6666666,"16",23.9942740859462
"5105",25.3,32.5815,12.84444444,100.8,"17",26.7560354578064
"5106",38.4,45.37516667,16.41111111,94.58888889,"18",40.5130464576485
"5107",48.3,54.09372222,20.33333334,91.12222222,"19",54.6484559206014
"5108",46.9,48.51905556,25.1,88.38888889,"20",45.6434556554528
"5109",41.7,49.41666667,35.16666667,85.4,"21",44.9560225243289
"5110",38.2,48.01161111,41.15555555,82.74444444,"22",39.5748027332638
"5111",36,50.15816667,50.74444444,80.37777778,"23",40.5817567633604
"5112",34.1,50.74316667,54.05555556,78.61111111,"0",40.6630141988953
"5113",32.5,50.73066667,54.4,77.97777778,"1",36.8914743933178
"5114",33.2,49.71038889,56.3,77.12222222,"2",35.162402622706
"5115",27.8,49.23645785,58.29961686,76.04559387,"3",34.972000893058
"5116",33.9,50.02283333,57.73333333,76.4,"4",35.2147532453853
"5117",32.6,49.80872222,55.94444444,76.96666667,"5",35.9250096539415
"5118",33,50.06172222,56.26666667,76.94444444,"6",34.917093764495
"5119",36.4,51.736,55.34444444,77.9,"7",34.6925372609851
"5120",37.4,51.23483333,48.6,81.22222222,"8",33.4226581750875
"5121",41,51.02855556,38.8,87.33333333,"9",40.8837764942271
"5122",42.5,50.49255556,30.6,93.82222222,"10",41.8844301553898
"5123",36.3,44.98547893,23.97662835,99.21609196,"11",34.1414393183202
"5124",31.7,41.45346935,19.68544061,103.3938697,"12",31.0671117678488
"5125",30.8,38.94822581,16.91111111,106.0444444,"13",27.8576298969113
"5126",34.3,37.48140038,14.60421456,107.7528736,"14",26.45507804213
"5127",26,35.31345211,13.45862069,107.6816092,"15",24.2001703311456
"5128",26.5,34.70592816,13.57922824,106.3226601,"16",23.6208688289183
"5129",28.4,36.7944023,17.38965517,100.5371648,"17",28.84051573376
"5130",33.5,42.17477778,22.94444444,93.67777778,"18",36.9050687955401
"5131",45.7,47.61311111,26.35555556,90.37777778,"19",45.9980157089303
"5132",34.4,43.77462261,33.44827586,87.06896552,"20",37.5731606242779
"5133",31.3,42.66838506,36.34444444,84.9,"21",35.3021017102693
"5134",35.2,45.24548659,39.00038314,83.26130268,"22",36.393141673106
"5135",37.7,47.3715873,41.21111111,81.96666667,"23",39.0606844643984
"5136",35.2,46.06022606,44.57203065,80.43716475,"0",36.7573052648692
"5137",32.2,45.23014559,50.41111111,78.95555555,"1",30.1546995569953
"5138",29.3,46.17797701,55.16743295,77.69501916,"2",30.6583467763277
"5139",33.3,47.40177586,55.13409962,78,"3",33.2458686435166
"5140",34.1,47.74410728,55.79885057,77.43754789,"4",32.9387807905573
"5141",31.9,48.44433333,55.72222222,77.22222222,"5",34.1519937710277
"5142",38.3,50.16605556,55.01111111,77.73333333,"6",35.183961451151
"5143",37.7,53.346,54.33333333,78.32222222,"7",36.6124302784501
"5144",50.5,55.55983333,48.91111111,81.38888889,"8",39.052815754396
"5145",55.2,65.11405556,45.91111111,83.01111111,"9",52.8425793692433
"5146",59.8,65.95495211,41.17777778,86.24827586,"10",54.4889351455552
"5147",55.8,61.8054387,35.14827586,91.00574713,"11",53.4406799367048
"5148",59.3,61.39605747,28.87777778,96,"12",56.2705178349806
"5149",58.1,61.38622222,24.83333333,99.32222223,"13",57.8695451978624
"5150",64.6,61.40261111,23.23333333,100.2444444,"14",57.2481493868959
"5151",62.4,64.76144445,26.36666667,95.82222222,"15",62.0339609090955
"5152",64.6,69.86916667,31.17777778,91.77777778,"16",66.0395325072194
"5153",61.9,70.53977778,36.87777778,88.66666667,"17",66.6349742816023
"5154",60.9,61.64983333,35.91111111,88.1,"18",62.4401956741585
"5155",69.1,74.08633333,37.17777778,86.48888889,"19",73.8685783689697
"5156",75.3,89.46338889,38.7,85.43333334,"20",87.1719597211569
"5157",123.9,106.7958333,40.94444445,83.74444444,"21",110.217158321627
"5158",63.1,69.35127778,39.51111111,83.66666667,"22",65.6101634211905
"5159",43.6,55.77761111,43.31111111,82.26666667,"23",50.5119493999998
"5160",48.9,52.41961111,45.97777778,81.21111111,"0",44.8035046329026
"5161",45.5,54.23683333,47.13333333,80.73333333,"1",43.5136619468925
"5162",52.4,58.33433333,48.83333333,79.9,"2",48.3324502452547
"5163",51.7,64.03266667,50.03333333,78.98888889,"3",51.7393244475314
"5164",55.7,68.59572222,50.46666667,78.2,"4",56.3627056261001
"5165",58,71.042,51.46666667,78.06666667,"5",59.2504524496857
"5166",61.3,78.0265,53.26666667,77.34444445,"6",60.7607360345882
"5167",54.4,72.79666667,52.36666667,77.94444444,"7",54.9212653912243
"5168",73,82.63322222,48.41111111,81.33333333,"8",63.7399393098295
"5169",63.6,75.36655556,40.8,86.87777778,"9",63.6729505358817
"5170",57.8,63.78155556,33.9,92.26666667,"10",55.0840878691754
"5171",56.2,62.75966667,31.33333333,93.9,"11",56.02619673052
"5172",48.4,55.45872222,23.23333333,101.4555555,"12",49.978423185196
"5173",50,52.90355556,19.26666667,104.4444444,"13",48.7852908042361
"5174",58.1,54.15844445,18.45555556,103.4666667,"14",50.6299382021696
